precision,recall,time_taken
9.579604268074035645e-01,9.996886849403381348e-01,5.450391769409179688e-02
9.710473418235778809e-01,9.997057914733886719e-01,6.151556968688964844e-02
9.365270137786865234e-01,1.000000000000000000e+00,6.700873374938964844e-02
9.803262352943420410e-01,9.998176097869873047e-01,5.282235145568847656e-02
7.757557034492492676e-01,9.964367747306823730e-01,5.400037765502929688e-02
9.406097531318664551e-01,9.996386170387268066e-01,5.351090431213378906e-02
4.088271558284759521e-01,9.995965957641601562e-01,5.552530288696289062e-02
8.038875460624694824e-01,1.000000000000000000e+00,5.800008773803710938e-02
9.827381372451782227e-01,9.987917542457580566e-01,5.600047111511230469e-02
7.789263725280761719e-01,1.000000000000000000e+00,6.251358985900878906e-02
9.649083614349365234e-01,9.990772008895874023e-01,5.852317810058593750e-02
8.533333539962768555e-01,9.999610185623168945e-01,5.451822280883789062e-02
8.089939355850219727e-01,9.972283244132995605e-01,5.799984931945800781e-02
9.318138957023620605e-01,9.999746084213256836e-01,5.300045013427734375e-02
9.642501473426818848e-01,1.000000000000000000e+00,5.749559402465820312e-02
9.773664474487304688e-01,9.996705651283264160e-01,5.100154876708984375e-02
9.176940917968750000e-01,9.999281764030456543e-01,5.899977684020996094e-02
8.266789317131042480e-01,9.999682307243347168e-01,5.351448059082031250e-02
7.630901932716369629e-01,9.999210238456726074e-01,6.330418586730957031e-02
8.984979987144470215e-01,9.999028444290161133e-01,5.869984626770019531e-02
8.785245418548583984e-01,9.781293272972106934e-01,6.100797653198242188e-02
8.477423191070556641e-01,1.000000000000000000e+00,5.699586868286132812e-02
8.963592648506164551e-01,9.999281764030456543e-01,5.652022361755371094e-02
9.566399455070495605e-01,9.996274709701538086e-01,5.852794647216796875e-02
7.756528258323669434e-01,9.995787143707275391e-01,6.703853607177734375e-02
9.649111032485961914e-01,9.996930956840515137e-01,5.900382995605468750e-02
7.642995119094848633e-01,9.997953772544860840e-01,5.782127380371093750e-02
9.219611883163452148e-01,9.744143486022949219e-01,5.899810791015625000e-02
5.965176224708557129e-01,9.994957447052001953e-01,5.351448059082031250e-02
8.726393580436706543e-01,1.000000000000000000e+00,5.299973487854003906e-02
9.614093303680419922e-01,1.000000000000000000e+00,5.451273918151855469e-02
9.506826996803283691e-01,9.999448060989379883e-01,5.752086639404296875e-02
9.077278971672058105e-01,9.999780654907226562e-01,5.701375007629394531e-02
8.541272282600402832e-01,9.982885122299194336e-01,5.599975585937500000e-02
8.930946588516235352e-01,9.857497811317443848e-01,5.751371383666992188e-02
9.747639894485473633e-01,9.929246306419372559e-01,5.952668190002441406e-02
9.620824456214904785e-01,9.952585101127624512e-01,5.653333663940429688e-02
9.771869182586669922e-01,9.965738058090209961e-01,5.900096893310546875e-02
8.673793077468872070e-01,9.995174407958984375e-01,5.700278282165527344e-02
4.648653864860534668e-01,9.994621276855468750e-01,5.852389335632324219e-02
8.992115855216979980e-01,9.999473690986633301e-01,5.351257324218750000e-02
8.572687506675720215e-01,9.990257620811462402e-01,5.700111389160156250e-02
9.687262773513793945e-01,9.853140711784362793e-01,5.577826499938964844e-02
8.604451417922973633e-01,9.972994327545166016e-01,5.351972579956054688e-02
9.519098401069641113e-01,9.989042282104492188e-01,5.405712127685546875e-02
9.686498045921325684e-01,9.999448060989379883e-01,5.400323867797851562e-02
9.720812439918518066e-01,9.995650053024291992e-01,5.952000617980957031e-02
8.241178989410400391e-01,9.893397688865661621e-01,5.535721778869628906e-02
9.212107658386230469e-01,9.998792409896850586e-01,5.800437927246093750e-02
8.453791737556457520e-01,9.967404007911682129e-01,5.399894714355468750e-02
9.696518182754516602e-01,9.991815090179443359e-01,5.751943588256835938e-02
7.379771471023559570e-01,9.716074466705322266e-01,5.650258064270019531e-02
9.772849082946777344e-01,9.997803568840026855e-01,6.117844581604003906e-02
8.087060451507568359e-01,9.887725114822387695e-01,5.857491493225097656e-02
8.476959466934204102e-01,9.962217807769775391e-01,5.651187896728515625e-02
7.963398098945617676e-01,9.991047382354736328e-01,5.525279045104980469e-02
9.761041998863220215e-01,9.907323718070983887e-01,5.348587036132812500e-02
9.440723061561584473e-01,9.998269677162170410e-01,5.800032615661621094e-02
7.844086289405822754e-01,1.000000000000000000e+00,5.714559555053710938e-02
7.640283107757568359e-01,9.863630533218383789e-01,5.651307106018066406e-02
9.531145691871643066e-01,9.996274709701538086e-01,5.300307273864746094e-02
8.879635930061340332e-01,9.851467609405517578e-01,6.099963188171386719e-02
4.260238409042358398e-01,9.975630640983581543e-01,5.352020263671875000e-02
9.731207489967346191e-01,9.998176097869873047e-01,5.652117729187011719e-02
9.608390331268310547e-01,9.997793436050415039e-01,5.300426483154296875e-02
8.491253852844238281e-01,9.995114207267761230e-01,5.864191055297851562e-02
7.851473689079284668e-01,1.000000000000000000e+00,5.551004409790039062e-02
9.789467453956604004e-01,9.396686553955078125e-01,5.547547340393066406e-02
8.584451079368591309e-01,9.997968077659606934e-01,5.200529098510742188e-02
7.624727487564086914e-01,1.000000000000000000e+00,5.499911308288574219e-02
9.815629124641418457e-01,9.642719030380249023e-01,5.151629447937011719e-02
9.569708704948425293e-01,9.998896718025207520e-01,5.051279067993164062e-02
5.826096534729003906e-01,9.995401501655578613e-01,5.599927902221679688e-02
8.193544149398803711e-01,9.999220967292785645e-01,5.550956726074218750e-02
7.654097080230712891e-01,9.910454154014587402e-01,5.451869964599609375e-02
8.085696101188659668e-01,9.999610185623168945e-01,5.400490760803222656e-02
8.105403780937194824e-01,1.000000000000000000e+00,6.299901008605957031e-02
9.714913964271545410e-01,9.999560713768005371e-01,5.350899696350097656e-02
8.974952697753906250e-01,9.985284805297851562e-01,5.751800537109375000e-02
8.577977418899536133e-01,9.990926384925842285e-01,5.350971221923828125e-02
9.333333373069763184e-01,1.000000000000000000e+00,5.636453628540039062e-02
9.700821638107299805e-01,9.995622038841247559e-01,5.451607704162597656e-02
8.607068657875061035e-01,9.832667708396911621e-01,5.595350265502929688e-02
9.729204177856445312e-01,9.998242855072021484e-01,5.500268936157226562e-02
5.958228111267089844e-01,9.996321201324462891e-01,5.699801445007324219e-02
8.617985248565673828e-01,9.999042153358459473e-01,5.151128768920898438e-02
9.815245866775512695e-01,1.000000000000000000e+00,5.852150917053222656e-02
9.629466533660888672e-01,1.000000000000000000e+00,5.700874328613281250e-02
9.373793005943298340e-01,9.997605085372924805e-01,5.900049209594726562e-02
8.281971216201782227e-01,1.000000000000000000e+00,5.751419067382812500e-02
7.591053843498229980e-01,9.999746084213256836e-01,5.752301216125488281e-02
9.319949746131896973e-01,9.998420476913452148e-01,6.330847740173339844e-02
9.734774231910705566e-01,9.249867796897888184e-01,5.500602722167968750e-02
9.051647186279296875e-01,9.999318122863769531e-01,5.606675148010253906e-02
9.895370006561279297e-01,8.033041954040527344e-01,5.152654647827148438e-02
8.700880408287048340e-01,9.976547360420227051e-01,5.523729324340820312e-02
8.847303390502929688e-01,9.686750769615173340e-01,5.499911308288574219e-02
4.496591091156005859e-01,9.929971694946289062e-01,5.550909042358398438e-02
6.601476073265075684e-01,9.920760989189147949e-01,5.151438713073730469e-02
7.212206721305847168e-01,9.996161460876464844e-01,6.200742721557617188e-02
9.633256793022155762e-01,9.995629191398620605e-01,5.399751663208007812e-02
7.446724772453308105e-01,9.929655790328979492e-01,5.551481246948242188e-02
8.732078671455383301e-01,9.993142485618591309e-01,5.749464035034179688e-02
8.975695371627807617e-01,1.000000000000000000e+00,6.200456619262695312e-02
8.011057972908020020e-01,9.924102425575256348e-01,5.399894714355468750e-02
5.755538344383239746e-01,9.887574911117553711e-01,5.751061439514160156e-02
9.675471186637878418e-01,9.777132272720336914e-01,5.651545524597167969e-02
9.223417043685913086e-01,1.000000000000000000e+00,6.344604492187500000e-02
9.408431649208068848e-01,1.000000000000000000e+00,5.299973487854003906e-02
7.509250044822692871e-01,9.995622038841247559e-01,5.550932884216308594e-02
5.243763327598571777e-01,9.981558322906494141e-01,5.251717567443847656e-02
9.771338105201721191e-01,9.983794093132019043e-01,5.299949645996093750e-02
9.777540564537048340e-01,9.997612833976745605e-01,5.099439620971679688e-02
8.979579806327819824e-01,1.000000000000000000e+00,5.951857566833496094e-02
8.426749706268310547e-01,1.000000000000000000e+00,6.051731109619140625e-02
8.183310031890869141e-01,9.923956990242004395e-01,5.300116539001464844e-02
9.348725080490112305e-01,9.638885855674743652e-01,5.212163925170898438e-02
8.493899703025817871e-01,1.000000000000000000e+00,5.351543426513671875e-02
8.358224630355834961e-01,1.000000000000000000e+00,5.500578880310058594e-02
7.837735414505004883e-01,1.000000000000000000e+00,5.500221252441406250e-02
9.726040959358215332e-01,9.990856647491455078e-01,5.169367790222167969e-02
9.750186800956726074e-01,9.595462083816528320e-01,5.881929397583007812e-02
5.702666640281677246e-01,9.993948936462402344e-01,4.999947547912597656e-02
9.763688445091247559e-01,9.987845420837402344e-01,5.351495742797851562e-02
9.079053401947021484e-01,9.995225667953491211e-01,5.152273178100585938e-02
8.556035161018371582e-01,9.926893115043640137e-01,5.000019073486328125e-02
8.290448784828186035e-01,9.999560713768005371e-01,5.699992179870605469e-02
9.738864302635192871e-01,9.998528957366943359e-01,5.452275276184082031e-02
7.836055755615234375e-01,9.814314842224121094e-01,5.651831626892089844e-02
9.744841456413269043e-01,9.998902082443237305e-01,6.101226806640625000e-02
9.693075418472290039e-01,9.246134161949157715e-01,5.699753761291503906e-02
7.603809833526611328e-01,8.368074297904968262e-01,5.706143379211425781e-02
9.194958806037902832e-01,9.999560713768005371e-01,5.551791191101074219e-02
9.159900546073913574e-01,1.000000000000000000e+00,6.000614166259765625e-02
8.732411861419677734e-01,9.835832715034484863e-01,5.100059509277343750e-02
9.779226779937744141e-01,9.995082616806030273e-01,5.752515792846679688e-02
9.496073722839355469e-01,9.997103810310363770e-01,5.651473999023437500e-02
7.993553876876831055e-01,9.903854727745056152e-01,5.000066757202148438e-02
9.411030411720275879e-01,9.998846650123596191e-01,5.300664901733398438e-02
8.803098797798156738e-01,9.987033605575561523e-01,5.213046073913574219e-02
8.900943994522094727e-01,9.878666996955871582e-01,5.751681327819824219e-02
8.697782158851623535e-01,9.990451335906982422e-01,6.000542640686035156e-02
6.999344229698181152e-01,9.992796182632446289e-01,5.751490592956542969e-02
8.434944748878479004e-01,9.996313452720642090e-01,5.551838874816894531e-02
9.218552708625793457e-01,9.994734525680541992e-01,6.352615356445312500e-02
9.251378774642944336e-01,1.000000000000000000e+00,5.800366401672363281e-02
9.001543521881103516e-01,9.869945049285888672e-01,5.599784851074218750e-02
9.705586433410644531e-01,9.935274124145507812e-01,6.251525878906250000e-02
6.488518118858337402e-01,1.000000000000000000e+00,5.806040763854980469e-02
4.348585903644561768e-01,9.996048212051391602e-01,5.410575866699218750e-02
6.239526867866516113e-01,1.000000000000000000e+00,5.799984931945800781e-02
9.599735140800476074e-01,9.932599663734436035e-01,5.350947380065917969e-02
9.443602561950683594e-01,9.998562932014465332e-01,5.976796150207519531e-02
7.477741837501525879e-01,9.855321645736694336e-01,5.352258682250976562e-02
9.840484261512756348e-01,9.999560713768005371e-01,5.699920654296875000e-02
9.464868307113647461e-01,9.936771392822265625e-01,5.251598358154296875e-02
9.296454191207885742e-01,9.998907446861267090e-01,5.051517486572265625e-02
9.797721505165100098e-01,9.909436702728271484e-01,5.392360687255859375e-02
8.458876013755798340e-01,9.998051524162292480e-01,5.500125885009765625e-02
7.455242872238159180e-01,9.876334071159362793e-01,5.551457405090332031e-02
9.560667276382446289e-01,9.759851694107055664e-01,5.451655387878417969e-02
4.884859323501586914e-01,9.997982978820800781e-01,5.499958992004394531e-02
9.405285120010375977e-01,9.904973506927490234e-01,5.451297760009765625e-02
9.646793603897094727e-01,9.975298047065734863e-01,5.451750755310058594e-02
9.251486659049987793e-01,9.997206330299377441e-01,5.752038955688476562e-02
9.158040285110473633e-01,9.999520778656005859e-01,5.500006675720214844e-02
6.081331372261047363e-01,9.999188184738159180e-01,6.099581718444824219e-02
9.523594379425048828e-01,9.978937506675720215e-01,5.851721763610839844e-02
9.719832539558410645e-01,1.000000000000000000e+00,5.451703071594238281e-02
8.579236268997192383e-01,9.999281764030456543e-01,5.200672149658203125e-02
9.020324945449829102e-01,9.924435615539550781e-01,5.399990081787109375e-02
9.102706909179687500e-01,9.958599805831909180e-01,5.352258682250976562e-02
9.374406933784484863e-01,9.993931651115417480e-01,5.200815200805664062e-02
4.488538205623626709e-01,1.000000000000000000e+00,5.100131034851074219e-02
3.584437668323516846e-01,9.994072318077087402e-01,5.952000617980957031e-02
9.379045963287353516e-01,9.993417859077453613e-01,5.152106285095214844e-02
9.838466644287109375e-01,9.899404644966125488e-01,5.199933052062988281e-02
7.758646011352539062e-01,1.000000000000000000e+00,5.700016021728515625e-02
8.730944395065307617e-01,1.000000000000000000e+00,5.552172660827636719e-02
7.603662014007568359e-01,9.999746084213256836e-01,5.651950836181640625e-02
9.855809807777404785e-01,9.998682141304016113e-01,5.399918556213378906e-02
9.818167686462402344e-01,8.351497650146484375e-01,6.200194358825683594e-02
7.349308133125305176e-01,9.986389875411987305e-01,5.952048301696777344e-02
2.426892369985580444e-01,9.859053492546081543e-01,5.219197273254394531e-02
9.617626667022705078e-01,9.920747280120849609e-01,5.100274085998535156e-02
9.791997671127319336e-01,9.972233772277832031e-01,5.200242996215820312e-02
4.467903077602386475e-01,9.979582428932189941e-01,5.441474914550781250e-02
8.908116221427917480e-01,9.977810978889465332e-01,5.400943756103515625e-02
9.684007763862609863e-01,8.876675963401794434e-01,5.900168418884277344e-02
8.503694534301757812e-01,1.000000000000000000e+00,5.651044845581054688e-02
7.752072215080261230e-01,1.000000000000000000e+00,5.952596664428710938e-02
9.541512727737426758e-01,9.765059351921081543e-01,5.552101135253906250e-02
8.639912605285644531e-01,1.000000000000000000e+00,5.700254440307617188e-02
9.628151059150695801e-01,9.979405403137207031e-01,5.951237678527832031e-02
8.612682223320007324e-01,9.999534487724304199e-01,5.622482299804687500e-02
8.157384991645812988e-01,9.879184365272521973e-01,5.715322494506835938e-02
9.475641846656799316e-01,9.994239211082458496e-01,5.700278282165527344e-02
7.430547475814819336e-01,9.997614026069641113e-01,5.221366882324218750e-02
9.453112483024597168e-01,9.996408224105834961e-01,5.742216110229492188e-02
7.759354114532470703e-01,9.750080704689025879e-01,5.500555038452148438e-02
8.724013566970825195e-01,9.998802542686462402e-01,5.398774147033691406e-02
8.737747669219970703e-01,9.975775480270385742e-01,5.651640892028808594e-02
7.911457419395446777e-01,1.000000000000000000e+00,5.652236938476562500e-02
9.029655456542968750e-01,9.999659061431884766e-01,6.252074241638183594e-02
8.851624727249145508e-01,9.998802542686462402e-01,5.699944496154785156e-02
7.725296616554260254e-01,1.000000000000000000e+00,5.799937248229980469e-02
9.747053384780883789e-01,9.990805983543395996e-01,5.552101135253906250e-02
9.272912144660949707e-01,9.995962977409362793e-01,5.652260780334472656e-02
9.708237051963806152e-01,9.960247874259948730e-01,5.499958992004394531e-02
9.587181806564331055e-01,9.997446537017822266e-01,5.699968338012695312e-02
8.845461010932922363e-01,9.999042153358459473e-01,5.552220344543457031e-02
8.577944040298461914e-01,9.998802542686462402e-01,5.585694313049316406e-02
8.415025472640991211e-01,1.000000000000000000e+00,5.199384689331054688e-02
9.743761420249938965e-01,9.492266774177551270e-01,5.227303504943847656e-02
8.133616447448730469e-01,9.999610185623168945e-01,5.245733261108398438e-02
8.257722258567810059e-01,1.000000000000000000e+00,5.600500106811523438e-02
9.685639739036560059e-01,1.000000000000000000e+00,5.299997329711914062e-02
8.802897334098815918e-01,1.000000000000000000e+00,5.752229690551757812e-02
9.205468297004699707e-01,9.999210238456726074e-01,5.751442909240722656e-02
9.722415804862976074e-01,9.997612833976745605e-01,5.700421333312988281e-02
9.233750104904174805e-01,1.000000000000000000e+00,5.400037765502929688e-02
6.900116205215454102e-01,9.999736547470092773e-01,5.652332305908203125e-02
7.782175540924072266e-01,9.992364048957824707e-01,5.328083038330078125e-02
8.158359527587890625e-01,9.996161460876464844e-01,5.300688743591308594e-02
9.127013683319091797e-01,9.999520778656005859e-01,5.499982833862304688e-02
9.386495351791381836e-01,9.725249409675598145e-01,5.151629447937011719e-02
9.864156246185302734e-01,1.000000000000000000e+00,5.600404739379882812e-02
8.962083458900451660e-01,9.999676346778869629e-01,5.399966239929199219e-02
9.482674598693847656e-01,9.791555404663085938e-01,5.452919006347656250e-02
8.951762318611145020e-01,9.976936578750610352e-01,5.315947532653808594e-02
9.351695179939270020e-01,9.956595301628112793e-01,5.700802803039550781e-02
1.572170704603195190e-01,9.961484670639038086e-01,5.400133132934570312e-02
9.377014636993408203e-01,9.934163689613342285e-01,6.552457809448242188e-02
5.827026367187500000e-01,9.998905658721923828e-01,5.700373649597167969e-02
8.758978843688964844e-01,1.000000000000000000e+00,5.250883102416992188e-02
9.270968437194824219e-01,9.995809197425842285e-01,5.451798439025878906e-02
8.861039280891418457e-01,9.997732639312744141e-01,5.342912673950195312e-02
9.743022918701171875e-01,9.994809627532958984e-01,5.200052261352539062e-02
9.734273552894592285e-01,9.992842078208923340e-01,5.275821685791015625e-02
9.616230130195617676e-01,9.997953772544860840e-01,6.251168251037597656e-02
9.415686726570129395e-01,9.997425675392150879e-01,5.500149726867675781e-02
8.955513834953308105e-01,9.998983740806579590e-01,5.751323699951171875e-02
7.329412698745727539e-01,9.932819604873657227e-01,5.352354049682617188e-02
9.552850127220153809e-01,9.993265271186828613e-01,5.653047561645507812e-02
9.701660871505737305e-01,9.860678315162658691e-01,5.500388145446777344e-02
9.508996605873107910e-01,1.000000000000000000e+00,5.751538276672363281e-02
9.486131072044372559e-01,9.765194654464721680e-01,6.652140617370605469e-02
8.800640702247619629e-01,9.998323917388916016e-01,5.552291870117187500e-02
9.768155813217163086e-01,9.998067021369934082e-01,6.300997734069824219e-02
8.402357101440429688e-01,1.000000000000000000e+00,8.352160453796386719e-02
8.916869163513183594e-01,9.911743402481079102e-01,6.600546836853027344e-02
9.805310964584350586e-01,1.000000000000000000e+00,5.800008773803710938e-02
7.863936424255371094e-01,9.989339709281921387e-01,5.551862716674804688e-02
9.735178947448730469e-01,9.943548440933227539e-01,5.752205848693847656e-02
9.511777162551879883e-01,9.989413619041442871e-01,6.253218650817871094e-02
5.336610674858093262e-01,9.998655319213867188e-01,5.500268936157226562e-02
9.292236566543579102e-01,9.729165434837341309e-01,5.511641502380371094e-02
9.013385176658630371e-01,9.997844696044921875e-01,5.617761611938476562e-02
9.739437103271484375e-01,1.000000000000000000e+00,5.851316452026367188e-02
8.271065354347229004e-01,9.997460246086120605e-01,5.499958992004394531e-02
9.056429862976074219e-01,9.970537424087524414e-01,5.999898910522460938e-02
7.695362567901611328e-01,9.980686306953430176e-01,5.651807785034179688e-02
8.563407659530639648e-01,9.972283244132995605e-01,5.151605606079101562e-02
8.839045763015747070e-01,9.998562932014465332e-01,5.099916458129882812e-02
8.831366896629333496e-01,1.000000000000000000e+00,6.109786033630371094e-02
9.030314683914184570e-01,9.907611608505249023e-01,5.647897720336914062e-02
9.761813282966613770e-01,9.740479588508605957e-01,5.751681327819824219e-02
8.705352544784545898e-01,9.997844696044921875e-01,5.599951744079589844e-02
9.636368155479431152e-01,9.997541308403015137e-01,5.999827384948730469e-02
5.261537432670593262e-01,9.995965957641601562e-01,6.352353096008300781e-02
9.763062000274658203e-01,9.827151894569396973e-01,5.651330947875976562e-02
7.606287002563476562e-01,9.992991089820861816e-01,5.700254440307617188e-02
9.635209441184997559e-01,9.934774637222290039e-01,5.400252342224121094e-02
8.305019140243530273e-01,1.000000000000000000e+00,5.150890350341796875e-02
8.400188088417053223e-01,9.994158148765563965e-01,5.752158164978027344e-02
6.473438739776611328e-01,9.734967350959777832e-01,5.601167678833007812e-02
9.720454216003417969e-01,9.997364282608032227e-01,5.799579620361328125e-02
9.681007266044616699e-01,9.998682141304016113e-01,5.051445960998535156e-02
8.269162774085998535e-01,1.000000000000000000e+00,5.301141738891601562e-02
9.444110989570617676e-01,9.985014796257019043e-01,5.699968338012695312e-02
7.753390073776245117e-01,9.997557401657104492e-01,5.508947372436523438e-02
9.729579687118530273e-01,9.877902269363403320e-01,5.822920799255371094e-02
9.704664349555969238e-01,9.845368862152099609e-01,5.300664901733398438e-02
7.942463755607604980e-01,9.999492168426513672e-01,5.399560928344726562e-02
8.132175207138061523e-01,1.000000000000000000e+00,6.017827987670898438e-02
9.824572801589965820e-01,9.721986651420593262e-01,5.645179748535156250e-02
9.823582172393798828e-01,9.982781410217285156e-01,5.200362205505371094e-02
7.489889860153198242e-01,1.000000000000000000e+00,4.999995231628417969e-02
4.499807059764862061e-01,9.986827373504638672e-01,5.052113533020019531e-02
8.726639151573181152e-01,9.789638519287109375e-01,5.000543594360351562e-02
9.734293818473815918e-01,9.993637800216674805e-01,5.000090599060058594e-02
8.436452150344848633e-01,1.000000000000000000e+00,5.551862716674804688e-02
9.045339226722717285e-01,9.999281764030456543e-01,5.351877212524414062e-02
4.881894886493682861e-01,9.991259574890136719e-01,5.299758911132812500e-02
6.393642425537109375e-01,9.998846650123596191e-01,5.551695823669433594e-02
8.240451216697692871e-01,9.999661445617675781e-01,5.452156066894531250e-02
9.826539158821105957e-01,8.864718675613403320e-01,5.500507354736328125e-02
8.895741105079650879e-01,1.000000000000000000e+00,5.600333213806152344e-02
5.051801800727844238e-01,9.999327659606933594e-01,5.211544036865234375e-02
5.769149065017700195e-01,9.988963603973388672e-01,5.752134323120117188e-02
9.255611896514892578e-01,9.999598264694213867e-01,5.188369750976562500e-02
9.207256436347961426e-01,9.946551918983459473e-01,5.100202560424804688e-02
8.970793485641479492e-01,9.987099170684814453e-01,5.025601387023925781e-02
