image_path,precision,recall
OriginalImages\10066\20130122_132727.jpg,0.9650389090263872,0.9975239904365768
OriginalImages\10066\20130122_135732.jpg,0.9593992449595694,0.9971178724658566
OriginalImages\10066\20130123_065734.jpg,0.999474990454372,0.9601873382897194
OriginalImages\10066\20130123_082727.jpg,0.9612963988919668,0.5682834965447221
OriginalImages\10066\20130123_085731.jpg,0.990217702979906,0.5881308747912095
OriginalImages\10066\20130123_112728.jpg,0.9658637844028488,0.8838699112435725
OriginalImages\10066\20130123_145729.jpg,0.9908344779069378,0.9687027150951428
OriginalImages\10066\20130124_064631.jpg,0.9998353194802084,0.8749222153080274
OriginalImages\10066\20130124_071634.jpg,0.9997398152688408,0.6543936069171061
OriginalImages\10066\20130124_082730.jpg,1.0,0.3245406609242459
OriginalImages\10066\20130124_091640.jpg,0.999273095034923,0.2071070644876035
OriginalImages\10066\20130124_161634.jpg,0.9984532515637085,0.964058559591262
OriginalImages\10066\20130125_072729.jpg,0.9597444891434308,0.9516850620639964
OriginalImages\10066\20130125_075724.jpg,0.9589575112064672,0.6558084695247764
OriginalImages\10066\20130125_112729.jpg,0.998799788437284,0.9648380440834506
OriginalImages\10066\20130125_115727.jpg,0.9992748175401012,0.983840434939246
OriginalImages\10066\20130125_145730.jpg,0.9995737511924818,0.9677267219074444
OriginalImages\10066\20130126_072731.jpg,0.9507186858316222,0.7430321291717158
OriginalImages\10066\20130126_082734.jpg,0.8867530836841716,0.9436937084465988
OriginalImages\10066\20130126_084639.jpg,0.9495058141441436,0.9483116627910784
OriginalImages\10066\20130126_105728.jpg,0.9982801751094434,0.920119215275276
OriginalImages\10066\20130126_154630.jpg,0.9995819031498876,0.9709429142239544
OriginalImages\10066\20130127_062726.jpg,0.9996973823573916,0.8655553008220613
OriginalImages\10066\20130127_115731.jpg,0.9977589871546068,0.5657747355320473
OriginalImages\10066\20130127_131637.jpg,0.9967754224604752,0.959761569449448
OriginalImages\10066\20130127_134631.jpg,0.999333902992054,0.972901450889202
OriginalImages\10066\20130127_155734.jpg,0.9964968939126024,0.9782333868273672
OriginalImages\10066\20130128_061633.jpg,0.983636567677136,0.9186191988995512
OriginalImages\10066\20130128_075725.jpg,0.9786643181774352,0.997229227393312
OriginalImages\10066\20130128_102734.jpg,0.917742256657193,0.9962401336259128
OriginalImages\10066\20130128_121639.jpg,0.965119740567382,0.9981069662332558
OriginalImages\10066\20130128_151633.jpg,0.9811939913609696,0.9969082631906462
OriginalImages\10066\20130129_062731.jpg,0.9996615650735156,0.8706645269053156
OriginalImages\10066\20130129_081640.jpg,1.0,0.3479055448203583
OriginalImages\10066\20130129_082745.jpg,1.0,0.3608161661153506
OriginalImages\10066\20130129_101640.jpg,0.9939871086556168,0.7070841384731275
OriginalImages\10066\20130129_151635.jpg,0.9876131708717092,0.9917728359479908
OriginalImages\10066\20130130_061642.jpg,0.9995065603209784,0.8093603641961157
OriginalImages\10066\20130130_071633.jpg,0.9997464441814976,0.542370549896833
OriginalImages\10066\20130130_102728.jpg,0.9826260120135806,0.9858120721841942
OriginalImages\10066\20130130_121637.jpg,0.9951721049095676,0.9897029443552876
OriginalImages\10066\20130130_135734.jpg,0.9996960658194208,0.9264402449808404
OriginalImages\10066\20130131_062732.jpg,0.9986804222648752,0.9815609340713326
OriginalImages\10066\20130131_104636.jpg,0.9960124657379942,0.8687911440081224
OriginalImages\10066\20130131_134640.jpg,0.9997800092254197,0.9228310352733108
OriginalImages\10066\20130131_154633.jpg,0.9943110113980088,0.9754102119018768
OriginalImages\10066\20130131_161629.jpg,0.9994357047497144,0.9513116955425276
OriginalImages\10066\20130201_084629.jpg,0.9971436966578516,0.9558510464088036
OriginalImages\10066\20130201_104629.jpg,0.994656083616574,0.9948645727573444
OriginalImages\10066\20130201_115726.jpg,0.9928832294169108,0.9366979988864508
OriginalImages\10066\20130201_152725.jpg,0.9993217241059252,0.9168178691907116
OriginalImages\10066\20130201_161632.jpg,0.9989309810196034,0.9242458978809812
OriginalImages\10066\20130202_064634.jpg,0.6104866662659534,0.9979366586971472
OriginalImages\10066\20130202_075730.jpg,0.5999606190682472,0.9979235581174468
OriginalImages\10066\20130202_094632.jpg,0.8891081363511644,0.9975960436249304
OriginalImages\10066\20130202_101630.jpg,0.8923769708412245,0.9969148134804964
OriginalImages\10066\20130202_121633.jpg,0.9622443628736236,0.9976418956538828
OriginalImages\10066\20130203_061634.jpg,0.9991939600741556,0.7307961877313071
OriginalImages\10066\20130203_062733.jpg,0.9952482102116276,0.8286509678053254
OriginalImages\10066\20130203_075727.jpg,0.998351118022414,0.487819736023319
OriginalImages\10066\20130203_085722.jpg,0.9852678329632236,0.4766252906691121
OriginalImages\10066\20130203_151630.jpg,0.9996008390871954,0.7709691153833557
OriginalImages\10066\20130204_065723.jpg,0.9079929367320696,0.966672125241542
OriginalImages\10066\20130204_072729.jpg,0.9859573229617282,0.9763796547997248
OriginalImages\10066\20130204_082735.jpg,0.9933437772980934,0.9012871319555892
OriginalImages\10066\20130204_085723.jpg,0.9877680927983676,0.5834408672583762
OriginalImages\10066\20130204_155733.jpg,0.9994988122536972,0.9535977467002916
OriginalImages\10066\20130205_061631.jpg,0.9971058960668324,0.9749254904529524
OriginalImages\10066\20130205_074639.jpg,0.9818013988533004,0.8569547702485835
OriginalImages\10066\20130205_085724.jpg,0.8260953054727374,0.5354075917859366
OriginalImages\10066\20130205_145728.jpg,0.9995692389627274,0.8359872924376903
OriginalImages\10066\20130205_161636.jpg,0.9674748591586374,0.9629057085776046
OriginalImages\10066\20130206_075731.jpg,0.9647094751111672,0.8483869911243572
OriginalImages\10066\20130206_085726.jpg,0.9996174418685532,0.9413683555497332
OriginalImages\10066\20130206_105728.jpg,0.9996571958621524,0.64944813808011
OriginalImages\10066\20130206_114630.jpg,1.0,0.5834867192873284
OriginalImages\10066\20130206_115732.jpg,0.9999629399720196,0.7069662332558215
OriginalImages\10066\20130207_064628.jpg,0.9997150689995072,0.850352078079455
OriginalImages\10066\20130207_082726.jpg,1.0,0.368342449153375
OriginalImages\10066\20130207_092730.jpg,0.9792168015751476,0.234552778960469
OriginalImages\10066\20130207_125737.jpg,0.9986304416533028,0.5588183277110013
OriginalImages\10066\20130207_161636.jpg,0.9996701055662188,0.8733632463236498
OriginalImages\10066\20130208_064637.jpg,0.9996413587765598,0.9676546687190908
OriginalImages\10066\20130208_085729.jpg,0.9979663943831586,0.5753905610323257
OriginalImages\10066\20130208_094638.jpg,0.9814242837653478,0.5890217142108538
OriginalImages\10066\20130208_121631.jpg,0.9998081999104932,0.7170471293354731
OriginalImages\10066\20130208_154641.jpg,0.99967958987504,0.6744178429895523
OriginalImages\10066\20130209_072722.jpg,0.9996956168831168,0.6454000589526087
OriginalImages\10066\20130209_075727.jpg,0.9991838694191072,0.9543182785838272
OriginalImages\10066\20130209_094634.jpg,0.999397045523063,0.5862836930534177
OriginalImages\10066\20130209_114637.jpg,0.998794812741966,0.7925654210198801
OriginalImages\10066\20130209_151634.jpg,0.9991210058988744,0.9530213211934628
OriginalImages\10066\20130210_064632.jpg,0.9997423501732356,0.9658336881407004
OriginalImages\10066\20130210_072737.jpg,0.9825571242427092,0.9582353519143222
OriginalImages\10066\20130210_121636.jpg,0.9990787156211896,0.9660629482854616
OriginalImages\10066\20130210_122725.jpg,0.9982884705150148,0.966613172632889
OriginalImages\10066\20130210_144635.jpg,0.9996629455859354,0.9713686830642256
OriginalImages\10066\20130211_064627.jpg,0.8845035770491578,0.843055055186192
OriginalImages\10066\20130211_084634.jpg,0.8893317825560939,0.996705204205286
OriginalImages\10066\20130211_094634.jpg,0.8897691620072564,0.9975567418858284
OriginalImages\10066\20130211_102723.jpg,0.8920714135095241,0.9975960436249304
OriginalImages\10066\20130211_154636.jpg,0.7057624134016081,0.9976091442046312
OriginalImages\10066\20130212_091635.jpg,0.6510546250459555,0.9975829430452298
OriginalImages\10066\20130212_101633.jpg,0.6281317123192289,0.9750040939311564
OriginalImages\10066\20130212_104638.jpg,0.6471135725903434,0.9199554580290178
OriginalImages\10066\20130212_125724.jpg,0.6647875278707408,0.99798906101595
OriginalImages\10066\20130212_151635.jpg,0.6588047050683273,0.9978842563783448
OriginalImages\10066\20130213_075734.jpg,0.9676251579315228,0.7073395997772901
OriginalImages\10066\20130213_095728.jpg,0.9924417648140442,0.6717322241509187
OriginalImages\10066\20130213_104631.jpg,0.9160406430613482,0.9696656077031408
OriginalImages\10066\20130213_114636.jpg,0.996864097026084,0.9432613893164772
OriginalImages\10066\20130213_134635.jpg,0.9908496646405366,0.990895097108047
OriginalImages\10066\20130214_111632.jpg,0.9997343352688908,0.8627386761864212
OriginalImages\10066\20130214_124637.jpg,0.9996214212477323,0.8301968362100023
OriginalImages\10066\20130214_134631.jpg,0.9997941204223962,0.7634297317656307
OriginalImages\10066\20130214_141630.jpg,0.9998069104600896,0.6105066649199227
OriginalImages\10066\20130214_161631.jpg,0.9995477127693406,0.9264664461402417
OriginalImages\10066\20130215_065731.jpg,0.8919073272689806,0.9922772082664658
OriginalImages\10066\20130215_111640.jpg,0.9065317661062342,0.9977401500016376
OriginalImages\10066\20130215_125732.jpg,0.9785332098574884,0.9966790030458847
OriginalImages\10066\20130215_134643.jpg,0.9782173372739156,0.9951462352209084
OriginalImages\10066\20130215_152729.jpg,0.9958505668661072,0.97467002914879
OriginalImages\10066\20130216_065730.jpg,0.9581632406579867,0.5196606949857531
OriginalImages\10066\20130216_091637.jpg,0.995542812888768,0.7915108243539777
OriginalImages\10066\20130216_095728.jpg,0.9869489292607456,0.4220351750564962
OriginalImages\10066\20130216_124633.jpg,0.9991506856059672,0.5317066780205024
OriginalImages\10066\20130216_154640.jpg,0.9778713284915485,0.9966069498575312
OriginalImages\10066\20130217_074635.jpg,0.9960237364766672,0.9697114597320932
OriginalImages\10066\20130217_082735.jpg,0.9952157592222096,0.9742508105983688
OriginalImages\10066\20130217_104630.jpg,0.8971575242530536,0.9867880653718928
OriginalImages\10066\20130217_125724.jpg,0.9161224305534656,0.9969541152195984
OriginalImages\10066\20130217_144636.jpg,0.9300774116590936,0.9908295942095438
OriginalImages\10066\20130218_074639.jpg,0.997065756605566,0.928162971211476
OriginalImages\10066\20130218_081632.jpg,0.993546511215596,0.917689057740805
OriginalImages\10066\20130218_092731.jpg,0.9962982213714328,0.5147807290472604
OriginalImages\10066\20130218_145726.jpg,0.9992383009957484,0.9452330265614254
OriginalImages\10066\20130218_161630.jpg,0.999543702412248,0.961366390462778
OriginalImages\10066\20130219_081633.jpg,0.99857153828431,0.4258474437493859
OriginalImages\10066\20130219_084640.jpg,1.0,0.2763108767562964
OriginalImages\10066\20130219_091631.jpg,0.9928898651675652,0.4500376641666394
OriginalImages\10066\20130219_142727.jpg,0.9968753324114455,0.982189761896964
OriginalImages\10066\20130219_162734.jpg,0.99964261734064,0.60462450463433
OriginalImages\10066\20130220_072726.jpg,0.9964453838024786,0.2717584253103199
OriginalImages\10066\20130220_114638.jpg,0.9949820023183454,0.8546163167720172
OriginalImages\10066\20130220_144640.jpg,0.9914145202967408,0.8570006222775358
OriginalImages\10066\20130220_152730.jpg,0.9913959120250602,0.7856941669668883
OriginalImages\10066\20130220_162727.jpg,0.999800194593092,0.7538663085841548
OriginalImages\10066\20130221_105726.jpg,0.8929844306884261,0.9978449546392428
OriginalImages\10066\20130221_131635.jpg,0.9515917439216371,0.99778600203059
OriginalImages\10066\20130221_135725.jpg,0.9266554368382964,0.9981462679723576
OriginalImages\10066\20130221_155727.jpg,0.8928889775046328,0.9973405823207676
OriginalImages\10066\20130221_171643.jpg,0.8906377903033421,0.9977663511610388
OriginalImages\10066\20130222_061640.jpg,0.889747531726593,0.9970196181181016
OriginalImages\10066\20130222_075729.jpg,0.4229088194567119,0.4861297612419349
OriginalImages\10066\20130222_082733.jpg,0.9923412718913056,0.5032915206497888
OriginalImages\10066\20130222_101634.jpg,0.998221144485548,0.7388268430878067
OriginalImages\10066\20130222_112731.jpg,0.8746363636363637,0.8822847410997937
OriginalImages\10066\20130223_061641.jpg,0.9996181059443544,0.9430059280123144
OriginalImages\10066\20130223_062729.jpg,0.967961534799581,0.9323093046867325
OriginalImages\10066\20130223_072731.jpg,0.8869059881884357,0.6767824976255199
OriginalImages\10066\20130223_081636.jpg,0.936040806079832,0.5373137261323814
OriginalImages\10066\20130223_164629.jpg,0.9506336933934888,0.997871155798644
OriginalImages\10066\20130224_085728.jpg,0.60044788947854,0.997569842465529
OriginalImages\10066\20130224_091632.jpg,0.712881768783961,0.996862411161694
OriginalImages\10066\20130224_134635.jpg,0.522987893878252,0.9974846886974748
OriginalImages\10066\20130224_151628.jpg,0.6903204456955834,0.997504339567026
OriginalImages\10066\20130224_165728.jpg,0.7116854835694792,0.9975763927553796
OriginalImages\10066\20130225_094635.jpg,0.5832838742995444,0.9913667179772704
OriginalImages\10066\20130225_122733.jpg,0.7063342675088189,0.9954934005829758
OriginalImages\10066\20130225_135734.jpg,0.9184628529263272,0.929466478891691
OriginalImages\10066\20130225_154635.jpg,0.7254908496949898,0.9979235581174468
OriginalImages\10066\20130225_165728.jpg,0.9997098105788552,0.902636491664756
OriginalImages\10066\20130226_061636.jpg,0.9997908134941388,0.8139717682507451
OriginalImages\10066\20130226_122727.jpg,0.9282847692550008,0.9651328071267152
OriginalImages\10066\20130226_131639.jpg,0.996824637623394,0.9829102937804998
OriginalImages\10066\20130226_151634.jpg,0.9900084784451836,0.9943208986997676
OriginalImages\10066\20130226_152728.jpg,0.9937339415867024,0.9931025447876068
OriginalImages\10066\20130227_074635.jpg,0.9997101678391696,0.4970621950021288
OriginalImages\10066\20130227_111638.jpg,0.9999186749437502,0.2416139914191203
OriginalImages\10066\20130227_131631.jpg,0.952461858131766,0.5434644483018374
OriginalImages\10066\20130227_155726.jpg,0.9916706626174364,0.7315101693249926
OriginalImages\10066\20130227_161638.jpg,0.9632247309267185,0.8212884420135591
OriginalImages\10066\20130228_061638.jpg,0.999890320811626,0.3582943045229751
OriginalImages\10066\20130228_065727.jpg,0.9032248077375572,0.9554842301771852
OriginalImages\10066\20130228_115732.jpg,0.546974909646928,0.4123996986866668
OriginalImages\10066\20130228_135731.jpg,0.9712035033290564,0.9965610978285788
OriginalImages\10066\20130228_151639.jpg,0.934876364814309,0.9641109619100644
OriginalImages\10066\20130301_075726.jpg,0.9040688436653912,0.9317656306291552
OriginalImages\10066\20130301_091633.jpg,0.9820261437908496,0.4881538008056856
OriginalImages\10066\20130301_094638.jpg,0.9969741801166144,0.9755281171191824
OriginalImages\10066\20130301_162724.jpg,0.999224576214044,0.970694003209642
OriginalImages\10066\20130301_164631.jpg,0.9995978956539222,0.9770084826253562
OriginalImages\10066\20130302_082729.jpg,0.9905555758661452,0.5324337601938886
OriginalImages\10066\20130302_101627.jpg,0.9989080451974336,0.9647332394458454
OriginalImages\10066\20130302_111637.jpg,0.9986853667009516,0.9603772966953787
OriginalImages\10066\20130302_132736.jpg,0.99954663790794,0.9531523269904694
OriginalImages\10066\20130302_134636.jpg,0.9979330301777594,0.9645563816198868
OriginalImages\10066\20130303_112727.jpg,0.9991521945377104,0.9726721907444404
OriginalImages\10066\20130303_124637.jpg,0.9991395825631028,0.9736154324828874
OriginalImages\10066\20130303_142733.jpg,0.9992599270691768,0.9728752497298006
OriginalImages\10066\20130303_165727.jpg,0.9997092217285752,0.9683686503127764
OriginalImages\10066\20130303_171633.jpg,0.9997092217285752,0.9683686503127764
OriginalImages\10066\20130304_095728.jpg,0.9950776041171598,0.9600170307536108
OriginalImages\10066\20130304_115726.jpg,0.9994644243901132,0.9779058723348508
OriginalImages\10066\20130304_122729.jpg,0.9994701080577112,0.9760455900173582
OriginalImages\10066\20130304_142729.jpg,0.9996210916619866,0.967720171617594
OriginalImages\10066\20130304_164633.jpg,0.9996770786380792,0.9733403203091736
OriginalImages\10066\20130305_075727.jpg,0.8716634076513571,0.6102643041954606
OriginalImages\10066\20130305_111633.jpg,0.9930461973231458,0.9943536501490192
OriginalImages\10066\20130305_114633.jpg,0.985908264033264,0.9940130350768022
OriginalImages\10066\20130305_131639.jpg,0.9715649183695604,0.9975174401467264
OriginalImages\10066\20130305_132728.jpg,0.9737789400323528,0.9976091442046312
OriginalImages\10066\20130306_064639.jpg,0.9031654713379084,0.917263288900534
OriginalImages\10066\20130306_065730.jpg,0.9119359672249304,0.9448138080110045
OriginalImages\10066\20130306_072726.jpg,0.9892228858644212,0.9926571250777848
OriginalImages\10066\20130306_122728.jpg,0.895692756212823,0.998172469131759
OriginalImages\10066\20130306_152729.jpg,0.8943357424055467,0.9969999672485508
OriginalImages\10066\20130307_061633.jpg,0.9807341487549898,0.9543182785838272
OriginalImages\10066\20130307_062722.jpg,0.9756610518228166,0.9815150820423804
OriginalImages\10066\20130307_064641.jpg,0.9912158461421132,0.9364949399010908
OriginalImages\10066\20130307_094638.jpg,0.9818557683440412,0.836884682147185
OriginalImages\10066\20130307_162730.jpg,0.9074092822983604,0.998028362755052
OriginalImages\10066\20130308_064634.jpg,0.5420468294071596,0.9977794517407396
OriginalImages\10066\20130308_071634.jpg,0.5511551875247748,0.9927291782661384
OriginalImages\10066\20130308_094637.jpg,0.9096952610768,0.997628795074182
OriginalImages\10066\20130308_125727.jpg,0.9064161555796888,0.9458160023581044
OriginalImages\10066\20130308_145728.jpg,0.8939548759146377,0.9971375233354076
OriginalImages\10066\20130309_071629.jpg,0.8956022291925356,0.9968689614515442
OriginalImages\10066\20130309_115723.jpg,0.5445644713889445,0.9978908066681952
OriginalImages\10066\20130309_125726.jpg,0.6724895651597801,0.9973143811613664
OriginalImages\10066\20130309_151629.jpg,0.7713244043851432,0.9977729014508891
OriginalImages\10066\20130309_164626.jpg,0.9239182178822092,0.9916090787017324
OriginalImages\10066\20130310_062735.jpg,0.9980542370515147,0.7492549045295255
OriginalImages\10066\20130310_085736.jpg,1.0,0.4638063734320243
OriginalImages\10066\20130310_112726.jpg,0.9632174891715836,0.3699931221956571
OriginalImages\10066\20130310_114630.jpg,1.0,0.4857432941407657
OriginalImages\10066\20130310_151638.jpg,0.8677224704985893,0.2759899125536305
OriginalImages\10066\20130311_064635.jpg,0.9626076884094692,0.8709592899485802
OriginalImages\10066\20130311_082726.jpg,1.0,0.2619526414043821
OriginalImages\10066\20130311_084633.jpg,0.9981171104274956,0.246533259096715
OriginalImages\10066\20130311_085721.jpg,1.0,0.2229063636065895
OriginalImages\10066\20130311_164641.jpg,0.994804318952881,0.9468968001834082
OriginalImages\10066\20130312_065722.jpg,0.5796796899685172,0.997425736088822
OriginalImages\10066\20130312_095726.jpg,0.8695906606023793,0.7689581763993056
OriginalImages\10066\20130312_114632.jpg,0.8659861006349183,0.7745914256705859
OriginalImages\10066\20130312_141629.jpg,1.0,0.3357940588871057
OriginalImages\10066\20130312_154640.jpg,0.9990921551524644,0.7352831362787804
OriginalImages\10066\20130313_084638.jpg,0.591105241692723,0.9968427602921428
OriginalImages\10066\20130313_151630.jpg,0.8911538754088385,0.9976615465234336
OriginalImages\10066\20130313_161633.jpg,0.890994428578117,0.9972554285527134
OriginalImages\10066\20130313_162726.jpg,0.8909687763318042,0.997366783480169
OriginalImages\10066\20130313_165721.jpg,0.8907308795131371,0.997065470147054
OriginalImages\10066\20130314_094639.jpg,0.999651210504719,0.3191497723774277
OriginalImages\10066\20130314_101641.jpg,0.9758483508001068,0.4306095044705728
OriginalImages\10066\20130314_144630.jpg,0.990653778627698,0.9942357449317132
