precision,recall,time_taken
3.667971491813659668e-01,9.998682737350463867e-01,5.450987815856933594e-02
5.799665451049804688e-01,9.989194869995117188e-01,5.351972579956054688e-02
9.702603816986083984e-01,1.000000000000000000e+00,5.400848388671875000e-02
9.768099784851074219e-01,9.999453425407409668e-01,5.299806594848632812e-02
3.094761073589324951e-01,1.000000000000000000e+00,5.851483345031738281e-02
9.917082786560058594e-01,9.994158148765563965e-01,5.752277374267578125e-02
9.678795933723449707e-01,9.757460951805114746e-01,5.300378799438476562e-02
8.433108329772949219e-01,9.988963603973388672e-01,5.399918556213378906e-02
9.735120534896850586e-01,1.000000000000000000e+00,5.137205123901367188e-02
9.092989563941955566e-01,1.000000000000000000e+00,5.251669883728027344e-02
8.822199702262878418e-01,1.000000000000000000e+00,6.200480461120605469e-02
9.761633872985839844e-01,9.993191361427307129e-01,5.599927902221679688e-02
9.167813658714294434e-01,9.997893571853637695e-01,5.451488494873046875e-02
9.319226741790771484e-01,9.998323917388916016e-01,5.404567718505859375e-02
9.572350382804870605e-01,9.999046325683593750e-01,5.400633811950683594e-02
9.218864440917968750e-01,1.000000000000000000e+00,5.700159072875976562e-02
9.119902253150939941e-01,9.997844696044921875e-01,5.551433563232421875e-02
7.977630496025085449e-01,1.000000000000000000e+00,5.351614952087402344e-02
9.672850370407104492e-01,9.999453425407409668e-01,5.300664901733398438e-02
9.579464793205261230e-01,9.997693300247192383e-01,5.299830436706542969e-02
9.573026895523071289e-01,9.982265830039978027e-01,5.051922798156738281e-02
9.508041739463806152e-01,9.999289512634277344e-01,5.300307273864746094e-02
9.926695227622985840e-01,9.853814244270324707e-01,5.799937248229980469e-02
4.414144456386566162e-01,9.989461898803710938e-01,5.505204200744628906e-02
9.420842528343200684e-01,9.999281764030456543e-01,5.552339553833007812e-02
9.165892601013183594e-01,9.985284805297851562e-01,6.152272224426269531e-02
9.218446612358093262e-01,9.999473690986633301e-01,5.200076103210449219e-02
9.933192729949951172e-01,9.848920106887817383e-01,6.151509284973144531e-02
9.599560499191284180e-01,1.000000000000000000e+00,5.252289772033691406e-02
9.908999204635620117e-01,9.999033212661743164e-01,5.750989913940429688e-02
7.139934301376342773e-01,9.861465096473693848e-01,6.500983238220214844e-02
9.531769752502441406e-01,1.000000000000000000e+00,5.900406837463378906e-02
9.528093338012695312e-01,9.775990247726440430e-01,5.113458633422851562e-02
9.894903898239135742e-01,9.972050189971923828e-01,5.451989173889160156e-02
8.468331694602966309e-01,9.998419880867004395e-01,5.400490760803222656e-02
9.906446337699890137e-01,9.632577896118164062e-01,4.999852180480957031e-02
9.799774289131164551e-01,9.974321126937866211e-01,5.351972579956054688e-02
8.715661168098449707e-01,1.000000000000000000e+00,5.451035499572753906e-02
7.629891037940979004e-01,9.999746084213256836e-01,5.699825286865234375e-02
8.345527052879333496e-01,1.000000000000000000e+00,5.451440811157226562e-02
9.051593542098999023e-01,9.999534487724304199e-01,5.853128433227539062e-02
8.431910276412963867e-01,9.998306035995483398e-01,5.200457572937011719e-02
9.731497168540954590e-01,1.000000000000000000e+00,5.199742317199707031e-02
9.267212748527526855e-01,9.829968810081481934e-01,5.151462554931640625e-02
9.182987809181213379e-01,9.999210238456726074e-01,5.352115631103515625e-02
8.513743877410888672e-01,9.998683333396911621e-01,5.400204658508300781e-02
9.451509118080139160e-01,9.999210238456726074e-01,5.399823188781738281e-02
8.157093524932861328e-01,9.996982216835021973e-01,5.722498893737792969e-02
9.787365198135375977e-01,9.996448755264282227e-01,5.547952651977539062e-02
8.137714862823486328e-01,9.999318122863769531e-01,5.599856376647949219e-02
9.906609058380126953e-01,9.997100234031677246e-01,5.699777603149414062e-02
9.518616795539855957e-01,9.999534487724304199e-01,5.531191825866699219e-02
9.767583608627319336e-01,9.995546340942382812e-01,5.352163314819335938e-02
9.765652418136596680e-01,9.999042153358459473e-01,5.299472808837890625e-02
9.579930305480957031e-01,9.999520778656005859e-01,5.399560928344726562e-02
9.846997857093811035e-01,1.000000000000000000e+00,5.951476097106933594e-02
9.402748346328735352e-01,1.000000000000000000e+00,5.752301216125488281e-02
9.824020862579345703e-01,9.999635219573974609e-01,5.299305915832519531e-02
7.805717587471008301e-01,9.821225404739379883e-01,5.228352546691894531e-02
9.659104347229003906e-01,1.000000000000000000e+00,4.951667785644531250e-02
4.052146971225738525e-01,1.000000000000000000e+00,5.400228500366210938e-02
8.108909726142883301e-01,1.000000000000000000e+00,5.500006675720214844e-02
9.916127324104309082e-01,9.999516606330871582e-01,5.052208900451660156e-02
8.533677458763122559e-01,1.000000000000000000e+00,5.252599716186523438e-02
9.642420411109924316e-01,1.000000000000000000e+00,5.600309371948242188e-02
8.786032199859619141e-01,9.999610185623168945e-01,5.599999427795410156e-02
9.405362010002136230e-01,9.948120117187500000e-01,5.452227592468261719e-02
9.687277078628540039e-01,1.000000000000000000e+00,5.205893516540527344e-02
9.666454195976257324e-01,1.000000000000000000e+00,5.599904060363769531e-02
9.759402871131896973e-01,9.996266365051269531e-01,5.252003669738769531e-02
9.110844135284423828e-01,9.999042153358459473e-01,5.951833724975585938e-02
8.344033360481262207e-01,1.000000000000000000e+00,5.000805854797363281e-02
7.229571342468261719e-01,1.000000000000000000e+00,5.199670791625976562e-02
8.985270857810974121e-01,9.999352097511291504e-01,5.252265930175781250e-02
8.917614221572875977e-01,9.705421328544616699e-01,5.925941467285156250e-02
8.815403580665588379e-01,1.000000000000000000e+00,5.400896072387695312e-02
8.890544772148132324e-01,9.999760389328002930e-01,5.299544334411621094e-02
9.749773144721984863e-01,9.997206330299377441e-01,5.352735519409179688e-02
7.877593636512756348e-01,9.997893571853637695e-01,5.340266227722167969e-02
9.868363738059997559e-01,9.996248483657836914e-01,5.299901962280273438e-02
7.671698927879333496e-01,9.999659061431884766e-01,5.299854278564453125e-02
9.445682168006896973e-01,9.841843843460083008e-01,5.353093147277832031e-02
5.761198997497558594e-01,9.996398091316223145e-01,5.100679397583007812e-02
8.953517675399780273e-01,1.000000000000000000e+00,5.600047111511230469e-02
9.726436734199523926e-01,1.000000000000000000e+00,5.351400375366210938e-02
9.570596218109130859e-01,1.000000000000000000e+00,5.752778053283691406e-02
9.156258106231689453e-01,9.998902082443237305e-01,5.300283432006835938e-02
8.665524125099182129e-01,9.987097978591918945e-01,5.200195312500000000e-02
9.256539344787597656e-01,9.933066964149475098e-01,5.027198791503906250e-02
9.803580045700073242e-01,9.994263052940368652e-01,5.351901054382324219e-02
9.641330838203430176e-01,9.938935041427612305e-01,5.498051643371582031e-02
9.943146705627441406e-01,9.986947774887084961e-01,5.451345443725585938e-02
8.810983896255493164e-01,9.999746084213256836e-01,6.052970886230468750e-02
4.567033052444458008e-01,1.000000000000000000e+00,5.551338195800781250e-02
9.104137420654296875e-01,9.998683333396911621e-01,5.600142478942871094e-02
8.614490628242492676e-01,9.993153810501098633e-01,5.599784851074218750e-02
9.817751646041870117e-01,9.855917692184448242e-01,5.251884460449218750e-02
9.017255902290344238e-01,9.990050196647644043e-01,5.537295341491699219e-02
9.579418301582336426e-01,9.996539354324340820e-01,5.400037765502929688e-02
9.826358556747436523e-01,1.000000000000000000e+00,5.700159072875976562e-02
9.816361665725708008e-01,9.998067021369934082e-01,6.051230430603027344e-02
9.297181963920593262e-01,9.918271899223327637e-01,5.450844764709472656e-02
9.581143260002136230e-01,9.996376633644104004e-01,5.299949645996093750e-02
8.426948785781860352e-01,9.983236193656921387e-01,5.499792098999023438e-02
9.885007143020629883e-01,9.996589422225952148e-01,5.153036117553710938e-02
8.252228498458862305e-01,9.794343113899230957e-01,5.300116539001464844e-02
9.717561006546020508e-01,9.997803568840026855e-01,5.399703979492187500e-02
8.746781349182128906e-01,9.900680184364318848e-01,5.252623558044433594e-02
8.465101718902587891e-01,9.823990464210510254e-01,5.052781105041503906e-02
8.084127902984619141e-01,9.999473094940185547e-01,6.000256538391113281e-02
9.915400743484497070e-01,1.000000000000000000e+00,5.899763107299804688e-02
9.423369765281677246e-01,1.000000000000000000e+00,5.751967430114746094e-02
8.461697101593017578e-01,1.000000000000000000e+00,5.752158164978027344e-02
7.512954473495483398e-01,9.841108322143554688e-01,5.550956726074218750e-02
9.731163382530212402e-01,9.995343685150146484e-01,5.299639701843261719e-02
9.612498879432678223e-01,9.925378561019897461e-01,5.751657485961914062e-02
3.989739418029785156e-01,9.988144636154174805e-01,5.251479148864746094e-02
9.798391461372375488e-01,1.000000000000000000e+00,5.500173568725585938e-02
9.722847938537597656e-01,9.998712539672851562e-01,5.600023269653320312e-02
8.328440785408020020e-01,9.999651312828063965e-01,5.151152610778808594e-02
7.696909308433532715e-01,1.000000000000000000e+00,5.151748657226562500e-02
9.944474101066589355e-01,9.912656545639038086e-01,5.399990081787109375e-02
8.946148753166198730e-01,1.000000000000000000e+00,5.451393127441406250e-02
7.571861743927001953e-01,1.000000000000000000e+00,5.252194404602050781e-02
9.930835962295532227e-01,9.821635484695434570e-01,5.552768707275390625e-02
9.659821391105651855e-01,9.999264478683471680e-01,5.700135231018066406e-02
6.869114637374877930e-01,9.996321201324462891e-01,5.351138114929199219e-02
8.285760283470153809e-01,9.998441338539123535e-01,5.751705169677734375e-02
8.031881451606750488e-01,9.918982386589050293e-01,5.200767517089843750e-02
8.154290914535522461e-01,9.999610185623168945e-01,5.199933052062988281e-02
8.136223554611206055e-01,1.000000000000000000e+00,5.851483345031738281e-02
9.692664742469787598e-01,9.995607137680053711e-01,5.051803588867187500e-02
9.153742194175720215e-01,9.988043904304504395e-01,5.301189422607421875e-02
8.628667593002319336e-01,9.995463490486145020e-01,5.799937248229980469e-02
9.420887231826782227e-01,1.000000000000000000e+00,5.251431465148925781e-02
9.725040793418884277e-01,1.000000000000000000e+00,5.352115631103515625e-02
9.116260409355163574e-01,9.916873574256896973e-01,5.599999427795410156e-02
9.678084850311279297e-01,9.997364282608032227e-01,5.500626564025878906e-02
7.421138882637023926e-01,9.996321201324462891e-01,5.225634574890136719e-02
8.527315258979797363e-01,9.998802542686462402e-01,5.210638046264648438e-02
9.767447113990783691e-01,1.000000000000000000e+00,5.500006675720214844e-02
9.864699244499206543e-01,9.999746084213256836e-01,5.405688285827636719e-02
9.370875954627990723e-01,9.998084306716918945e-01,5.451607704162597656e-02
8.598566055297851562e-01,1.000000000000000000e+00,5.951261520385742188e-02
7.468983530998229980e-01,1.000000000000000000e+00,6.600284576416015625e-02
9.441213011741638184e-01,1.000000000000000000e+00,6.800150871276855469e-02
9.902209043502807617e-01,9.860925078392028809e-01,5.451202392578125000e-02
9.148000478744506836e-01,1.000000000000000000e+00,5.152177810668945312e-02
9.425367116928100586e-01,9.752341508865356445e-01,5.400180816650390625e-02
9.252238273620605469e-01,9.989339709281921387e-01,5.599880218505859375e-02
9.248642325401306152e-01,9.928733110427856445e-01,5.351161956787109375e-02
4.425081610679626465e-01,9.957982897758483887e-01,5.351853370666503906e-02
6.539006233215332031e-01,9.974787235260009766e-01,5.300116539001464844e-02
7.145850062370300293e-01,9.998953342437744141e-01,5.700349807739257812e-02
9.758210778236389160e-01,9.999727010726928711e-01,5.951952934265136719e-02
7.430081963539123535e-01,9.885227680206298828e-01,5.421829223632812500e-02
9.217327833175659180e-01,9.981458783149719238e-01,5.400967597961425781e-02
9.497590065002441406e-01,1.000000000000000000e+00,5.700063705444335938e-02
8.156334757804870605e-01,9.892941117286682129e-01,5.351591110229492188e-02
5.727050900459289551e-01,9.804331064224243164e-01,5.651330947875976562e-02
9.919632077217102051e-01,9.988253116607666016e-01,5.900812149047851562e-02
9.672276377677917480e-01,9.999746084213256836e-01,5.600333213806152344e-02
9.622160196304321289e-01,1.000000000000000000e+00,5.849504470825195312e-02
7.088473439216613770e-01,9.999270439147949219e-01,5.152463912963867188e-02
5.150969624519348145e-01,9.988803267478942871e-01,5.400633811950683594e-02
9.824643135070800781e-01,9.987508058547973633e-01,5.299901962280273438e-02
9.880037903785705566e-01,9.998977184295654297e-01,5.151700973510742188e-02
9.310532212257385254e-01,1.000000000000000000e+00,5.000615119934082031e-02
8.638998270034790039e-01,1.000000000000000000e+00,5.100226402282714844e-02
9.240514636039733887e-01,9.952384233474731445e-01,5.051040649414062500e-02
9.486199617385864258e-01,9.646982550621032715e-01,6.553196907043457031e-02
8.624386787414550781e-01,1.000000000000000000e+00,5.330634117126464844e-02
8.649213314056396484e-01,1.000000000000000000e+00,5.899930000305175781e-02
7.943468093872070312e-01,1.000000000000000000e+00,5.900049209594726562e-02
9.942345619201660156e-01,9.986284375190734863e-01,5.325388908386230469e-02
9.881935119628906250e-01,9.973153471946716309e-01,6.208205223083496094e-02
5.857587456703186035e-01,1.000000000000000000e+00,5.199980735778808594e-02
9.818537831306457520e-01,9.992572069168090820e-01,5.351638793945312500e-02
9.241316318511962891e-01,9.998635649681091309e-01,5.351710319519042969e-02
8.715120553970336914e-01,9.757026433944702148e-01,5.000329017639160156e-02
8.315495252609252930e-01,1.000000000000000000e+00,5.199742317199707031e-02
9.883682727813720703e-01,9.999815821647644043e-01,5.252265930175781250e-02
8.607797622680664062e-01,9.855338335037231445e-01,5.406117439270019531e-02
9.680622816085815430e-01,9.999560713768005371e-01,5.500864982604980469e-02
9.898453354835510254e-01,9.735229015350341797e-01,5.100297927856445312e-02
8.543005585670471191e-01,9.829859137535095215e-01,5.444431304931640625e-02
9.388921260833740234e-01,9.999121427536010742e-01,5.752420425415039062e-02
9.360007643699645996e-01,9.999746084213256836e-01,5.499911308288574219e-02
9.850556254386901855e-01,9.884158968925476074e-01,5.451750755310058594e-02
9.816299676895141602e-01,9.999453425407409668e-01,5.653023719787597656e-02
9.583154320716857910e-01,9.999210238456726074e-01,5.840897560119628906e-02
8.034998178482055664e-01,9.788358211517333984e-01,5.500221252441406250e-02
9.352715611457824707e-01,1.000000000000000000e+00,5.651259422302246094e-02
8.960862755775451660e-01,9.994957447052001953e-01,5.407047271728515625e-02
8.915124535560607910e-01,9.753647446632385254e-01,5.400490760803222656e-02
9.022549390792846680e-01,9.988405108451843262e-01,5.900406837463378906e-02
6.729221343994140625e-01,9.996398091316223145e-01,6.250691413879394531e-02
8.543400764465332031e-01,9.998419880867004395e-01,5.313181877136230469e-02
9.111889600753784180e-01,1.000000000000000000e+00,5.129861831665039062e-02
9.617421627044677734e-01,1.000000000000000000e+00,5.799937248229980469e-02
9.472691416740417480e-01,9.990795254707336426e-01,5.411744117736816406e-02
9.885481595993041992e-01,1.000000000000000000e+00,5.254673957824707031e-02
6.484032869338989258e-01,1.000000000000000000e+00,5.100440979003906250e-02
4.028603136539459229e-01,1.000000000000000000e+00,5.200052261352539062e-02
6.283881664276123047e-01,1.000000000000000000e+00,5.332374572753906250e-02
9.672932624816894531e-01,9.997893571853637695e-01,6.552457809448242188e-02
9.510489702224731445e-01,9.998323917388916016e-01,5.300235748291015625e-02
7.515845298767089844e-01,9.761941432952880859e-01,5.351424217224121094e-02
9.827530384063720703e-01,9.999780654907226562e-01,5.452084541320800781e-02
9.663022160530090332e-01,9.953237175941467285e-01,5.301022529602050781e-02
9.647337794303894043e-01,9.998907446861267090e-01,5.199813842773437500e-02
9.785043001174926758e-01,9.988716840744018555e-01,5.153203010559082031e-02
9.021723866462707520e-01,1.000000000000000000e+00,5.351805686950683594e-02
7.477831244468688965e-01,1.000000000000000000e+00,5.400753021240234375e-02
9.665415883064270020e-01,9.991725087165832520e-01,5.200242996215820312e-02
4.824197292327880859e-01,1.000000000000000000e+00,5.249023437500000000e-02
9.790192842483520508e-01,9.904973506927490234e-01,5.052065849304199219e-02
9.808279275894165039e-01,9.983414411544799805e-01,5.299568176269531250e-02
9.693918824195861816e-01,9.999068975448608398e-01,5.251121520996093750e-02
9.108837246894836426e-01,9.998802542686462402e-01,5.052065849304199219e-02
6.309911012649536133e-01,1.000000000000000000e+00,5.800890922546386719e-02
9.554901123046875000e-01,9.998157024383544922e-01,5.200314521789550781e-02
9.794425368309020996e-01,1.000000000000000000e+00,5.217552185058593750e-02
8.598579168319702148e-01,1.000000000000000000e+00,5.300045013427734375e-02
9.008350968360900879e-01,9.774842858314514160e-01,5.599856376647949219e-02
9.141530394554138184e-01,9.998984336853027344e-01,5.452036857604980469e-02
9.367721080780029297e-01,9.998344779014587402e-01,5.052495002746582031e-02
4.621365368366241455e-01,9.999598264694213867e-01,5.099916458129882812e-02
3.369883596897125244e-01,9.999341368675231934e-01,5.399847030639648438e-02
9.202122688293457031e-01,9.999210238456726074e-01,4.940676689147949219e-02
9.826604723930358887e-01,9.895671010017395020e-01,5.000877380371093750e-02
7.822713255882263184e-01,1.000000000000000000e+00,4.999995231628417969e-02
8.935911655426025391e-01,1.000000000000000000e+00,5.425882339477539062e-02
7.430874109268188477e-01,9.999746084213256836e-01,5.251598358154296875e-02
9.823722839355468750e-01,9.975839853286743164e-01,5.099797248840332031e-02
9.949104189872741699e-01,9.185211658477783203e-01,5.751442909240722656e-02
7.144603729248046875e-01,9.991973638534545898e-01,4.952383041381835938e-02
2.459296733140945435e-01,9.928088784217834473e-01,5.300712585449218750e-02
9.737318158149719238e-01,9.999448060989379883e-01,5.498361587524414062e-02
9.915039539337158203e-01,1.000000000000000000e+00,5.328655242919921875e-02
4.283535778522491455e-01,9.990120530128479004e-01,5.451440811157226562e-02
9.218401908874511719e-01,9.990863204002380371e-01,5.699682235717773438e-02
9.860590696334838867e-01,9.602850675582885742e-01,5.451321601867675781e-02
8.762675523757934570e-01,1.000000000000000000e+00,5.052757263183593750e-02
7.482894659042358398e-01,1.000000000000000000e+00,4.800367355346679688e-02
9.856526851654052734e-01,9.998041987419128418e-01,5.100154876708984375e-02
8.572974205017089844e-01,1.000000000000000000e+00,4.905390739440917969e-02
9.806669354438781738e-01,9.998896718025207520e-01,5.000782012939453125e-02
9.105325937271118164e-01,9.999534487724304199e-01,5.400347709655761719e-02
8.939723372459411621e-01,9.928931593894958496e-01,5.051946640014648438e-02
9.493657946586608887e-01,9.999176859855651855e-01,5.813813209533691406e-02
7.122061848640441895e-01,1.000000000000000000e+00,5.299949645996093750e-02
9.505338072776794434e-01,9.999281764030456543e-01,5.200171470642089844e-02
8.715190887451171875e-01,9.798121452331542969e-01,5.052304267883300781e-02
8.642836213111877441e-01,9.999520778656005859e-01,4.900383949279785156e-02
8.779951930046081543e-01,9.995523691177368164e-01,5.299592018127441406e-02
8.149030804634094238e-01,1.000000000000000000e+00,4.952359199523925781e-02
9.148000478744506836e-01,1.000000000000000000e+00,5.000805854797363281e-02
8.757735490798950195e-01,9.997605085372924805e-01,5.299973487854003906e-02
7.727574110031127930e-01,1.000000000000000000e+00,5.551600456237792969e-02
9.875429272651672363e-01,1.000000000000000000e+00,5.051612854003906250e-02
8.934701085090637207e-01,9.998269677162170410e-01,5.200099945068359375e-02
9.771370887756347656e-01,9.999281764030456543e-01,5.232787132263183594e-02
9.390544891357421875e-01,1.000000000000000000e+00,4.951953887939453125e-02
8.809121847152709961e-01,9.999520778656005859e-01,5.400156974792480469e-02
8.557079434394836426e-01,9.996408224105834961e-01,5.800127983093261719e-02
8.689358234405517578e-01,1.000000000000000000e+00,5.152225494384765625e-02
9.887735247611999512e-01,9.943875074386596680e-01,5.019330978393554688e-02
8.297232389450073242e-01,1.000000000000000000e+00,5.499958992004394531e-02
8.327060341835021973e-01,9.999610185623168945e-01,5.552697181701660156e-02
9.796988964080810547e-01,1.000000000000000000e+00,5.452299118041992188e-02
8.800638318061828613e-01,1.000000000000000000e+00,5.300450325012207031e-02
9.105554819107055664e-01,1.000000000000000000e+00,4.999876022338867188e-02
9.894033670425415039e-01,9.998294711112976074e-01,5.052685737609863281e-02
9.738659262657165527e-01,9.999682307243347168e-01,5.152750015258789062e-02
6.727836132049560547e-01,1.000000000000000000e+00,5.200266838073730469e-02
7.921603918075561523e-01,9.998683333396911621e-01,5.151844024658203125e-02
8.054360747337341309e-01,1.000000000000000000e+00,5.131506919860839844e-02
9.116035103797912598e-01,9.999281764030456543e-01,5.299639701843261719e-02
9.446991682052612305e-01,9.883182048797607422e-01,5.100297927856445312e-02
9.817997813224792480e-01,1.000000000000000000e+00,5.652332305908203125e-02
9.166468977928161621e-01,9.999676346778869629e-01,5.200362205505371094e-02
9.625139236450195312e-01,9.995248913764953613e-01,5.299878120422363281e-02
7.664532065391540527e-01,9.993637800216674805e-01,5.152082443237304688e-02
9.685304164886474609e-01,9.970005154609680176e-01,5.052518844604492188e-02
1.603285372257232666e-01,9.978991746902465820e-01,5.300068855285644531e-02
9.631832242012023926e-01,9.998360872268676758e-01,5.600500106811523438e-02
5.722069144248962402e-01,1.000000000000000000e+00,5.499768257141113281e-02
9.174612760543823242e-01,1.000000000000000000e+00,5.251121520996093750e-02
9.507173299789428711e-01,9.998137354850769043e-01,5.351924896240234375e-02
9.150607585906982422e-01,9.998380541801452637e-01,5.400991439819335938e-02
9.805518388748168945e-01,9.999453425407409668e-01,5.200076103210449219e-02
9.582952260971069336e-01,9.996023774147033691e-01,5.626058578491210938e-02
9.823773503303527832e-01,9.999659061431884766e-01,5.550670623779296875e-02
9.579641222953796387e-01,9.998528957366943359e-01,5.299925804138183594e-02
9.402599930763244629e-01,9.998644590377807617e-01,5.699920654296875000e-02
7.860518097877502441e-01,9.969702959060668945e-01,5.951642990112304688e-02
9.811235666275024414e-01,9.992346763610839844e-01,5.151677131652832031e-02
9.740729928016662598e-01,9.996448755264282227e-01,5.499958992004394531e-02
9.763427972793579102e-01,1.000000000000000000e+00,5.599951744079589844e-02
9.581638574600219727e-01,9.791104197502136230e-01,6.452202796936035156e-02
8.672108650207519531e-01,9.998084306716918945e-01,5.953288078308105469e-02
9.859886765480041504e-01,9.999033212661743164e-01,6.851816177368164062e-02
8.593049049377441406e-01,9.999610185623168945e-01,6.707096099853515625e-02
8.874265551567077637e-01,9.947968125343322754e-01,6.107640266418457031e-02
9.772058725357055664e-01,1.000000000000000000e+00,5.199885368347167969e-02
8.289504647254943848e-01,9.991471767425537109e-01,5.251669883728027344e-02
9.864323139190673828e-01,1.000000000000000000e+00,5.551743507385253906e-02
9.637372493743896484e-01,9.988002181053161621e-01,6.450986862182617188e-02
5.362344980239868164e-01,1.000000000000000000e+00,5.699944496154785156e-02
9.332783818244934082e-01,9.977484941482543945e-01,5.199909210205078125e-02
8.942171931266784668e-01,9.998084306716918945e-01,5.351877212524414062e-02
9.725350737571716309e-01,9.999109506607055664e-01,5.652117729187011719e-02
8.523851037025451660e-01,9.984760880470275879e-01,5.698633193969726562e-02
9.576153159141540527e-01,9.979172945022583008e-01,5.899810791015625000e-02
8.598811626434326172e-01,9.984365105628967285e-01,6.052112579345703125e-02
9.620071053504943848e-01,9.987207651138305664e-01,5.452322959899902344e-02
8.772165775299072266e-01,9.998323917388916016e-01,5.400252342224121094e-02
9.334914088249206543e-01,9.999492168426513672e-01,5.899786949157714844e-02
9.872773289680480957e-01,9.926799535751342773e-01,6.351947784423828125e-02
9.810920953750610352e-01,9.993170499801635742e-01,5.552387237548828125e-02
8.622035980224609375e-01,9.995689392089843750e-01,5.451893806457519531e-02
9.720385670661926270e-01,1.000000000000000000e+00,5.500102043151855469e-02
5.292129516601562500e-01,1.000000000000000000e+00,6.051564216613769531e-02
9.895175695419311523e-01,9.998161196708679199e-01,5.152106285095214844e-02
7.785755991935729980e-01,9.996225833892822266e-01,5.851840972900390625e-02
9.804325699806213379e-01,9.998067617416381836e-01,5.700993537902832031e-02
8.531963825225830078e-01,1.000000000000000000e+00,5.200719833374023438e-02
8.846569061279296875e-01,9.987554550170898438e-01,5.252647399902343750e-02
7.335969805717468262e-01,9.813235402107238770e-01,5.300664901733398438e-02
9.656116366386413574e-01,9.997364282608032227e-01,5.799913406372070312e-02
9.612737298011779785e-01,9.998902082443237305e-01,5.451583862304687500e-02
8.375211954116821289e-01,1.000000000000000000e+00,5.252528190612792969e-02
9.876164793968200684e-01,9.986284375190734863e-01,5.100631713867187500e-02
7.600594162940979004e-01,1.000000000000000000e+00,5.599999427795410156e-02
9.876295924186706543e-01,9.917072653770446777e-01,5.652093887329101562e-02
9.930076599121093750e-01,9.985688328742980957e-01,6.152296066284179688e-02
7.872025370597839355e-01,9.998984336853027344e-01,5.400538444519042969e-02
8.406478762626647949e-01,1.000000000000000000e+00,6.000185012817382812e-02
9.940230846405029297e-01,9.985316395759582520e-01,4.950761795043945312e-02
9.860787391662597656e-01,9.996286034584045410e-01,5.752277374267578125e-02
7.808032631874084473e-01,1.000000000000000000e+00,5.800390243530273438e-02
4.328873455524444580e-01,9.994072318077087402e-01,5.599975585937500000e-02
9.484203457832336426e-01,9.813801646232604980e-01,6.352424621582031250e-02
9.551433324813842773e-01,9.991251826286315918e-01,6.005001068115234375e-02
8.373149633407592773e-01,1.000000000000000000e+00,6.051969528198242188e-02
9.018726944923400879e-01,9.998802542686462402e-01,6.252241134643554688e-02
4.966938197612762451e-01,1.000000000000000000e+00,5.899858474731445312e-02
6.077462434768676758e-01,1.000000000000000000e+00,5.499887466430664062e-02
8.382707834243774414e-01,9.999322295188903809e-01,5.052065849304199219e-02
9.956198334693908691e-01,9.863927960395812988e-01,5.201220512390136719e-02
9.270548820495605469e-01,1.000000000000000000e+00,5.600094795227050781e-02
4.970756471157073975e-01,1.000000000000000000e+00,5.651497840881347656e-02
6.314138174057006836e-01,9.993562102317810059e-01,5.852580070495605469e-02
9.389632344245910645e-01,1.000000000000000000e+00,5.300378799438476562e-02
9.320532679557800293e-01,9.826140403747558594e-01,5.100345611572265625e-02
9.227703809738159180e-01,9.997367262840270996e-01,4.951739311218261719e-02
9.093254804611206055e-01,9.994935393333435059e-01,5.115532875061035156e-02
