precision,recall,time_taken
9.833858609199523926e-01,9.982221126556396484e-01,5.151581764221191406e-02
9.756469726562500000e-01,9.925491213798522949e-01,5.400586128234863281e-02
9.728186726570129395e-01,9.996248483657836914e-01,5.400037765502929688e-02
9.940503835678100586e-01,9.903839826583862305e-01,4.951405525207519531e-02
9.933472871780395508e-01,9.867305755615234375e-01,5.100464820861816406e-02
9.933688044548034668e-01,9.969469904899597168e-01,5.099868774414062500e-02
7.841235995292663574e-01,9.884158968925476074e-01,5.151438713073730469e-02
9.981800913810729980e-01,9.889089465141296387e-01,5.000519752502441406e-02
9.962089061737060547e-01,9.978145956993103027e-01,5.200266838073730469e-02
9.938927292823791504e-01,9.997189640998840332e-01,5.151629447937011719e-02
9.993127584457397461e-01,9.964432716369628906e-01,5.000424385070800781e-02
9.961314201354980469e-01,9.930984377861022949e-01,5.100083351135253906e-02
8.780644536018371582e-01,9.998410344123840332e-01,5.428814888000488281e-02
9.811232089996337891e-01,9.921015501022338867e-01,5.100727081298828125e-02
9.567186236381530762e-01,9.668868184089660645e-01,5.300188064575195312e-02
9.616427421569824219e-01,9.846661686897277832e-01,5.451202392578125000e-02
9.794042110443115234e-01,9.899870157241821289e-01,5.400681495666503906e-02
9.162160754203796387e-01,9.994470477104187012e-01,5.099964141845703125e-02
9.943479895591735840e-01,9.999188184738159180e-01,4.927968978881835938e-02
9.961927533149719238e-01,9.942454099655151367e-01,4.900455474853515625e-02
9.992300868034362793e-01,9.969000220298767090e-01,5.000352859497070312e-02
9.923630356788635254e-01,9.609197974205017090e-01,4.951786994934082031e-02
9.996784329414367676e-01,9.341091513633728027e-01,4.900455474853515625e-02
9.675832390785217285e-01,9.941024780273437500e-01,5.000019073486328125e-02
9.981716871261596680e-01,9.998051524162292480e-01,4.851460456848144531e-02
9.162963628768920898e-01,9.990521073341369629e-01,4.899930953979492188e-02
9.998689889907836914e-01,9.962800741195678711e-01,4.851198196411132812e-02
9.400545358657836914e-01,9.902775287628173828e-01,5.335354804992675781e-02
9.915946722030639648e-01,9.998137354850769043e-01,4.999971389770507812e-02
6.100763082504272461e-01,9.997982978820800781e-01,5.050945281982421875e-02
9.948721528053283691e-01,9.979935288429260254e-01,5.315709114074707031e-02
9.597755074501037598e-01,9.950765967369079590e-01,5.299973487854003906e-02
9.929521679878234863e-01,9.885294437408447266e-01,5.251288414001464844e-02
9.868923425674438477e-01,9.871056079864501953e-01,5.151581764221191406e-02
6.023948788642883301e-01,9.912267923355102539e-01,4.900002479553222656e-02
9.978907704353332520e-01,9.078245759010314941e-01,4.900074005126953125e-02
5.201917886734008789e-01,9.985617995262145996e-01,4.851627349853515625e-02
9.986884593963623047e-01,9.867776632308959961e-01,4.899954795837402344e-02
9.985154271125793457e-01,9.908056259155273438e-01,5.151104927062988281e-02
9.980703592300415039e-01,9.983998537063598633e-01,5.005955696105957031e-02
9.983974695205688477e-01,9.986017942428588867e-01,5.000042915344238281e-02
5.136976242065429688e-01,9.978426694869995117e-01,4.951071739196777344e-02
8.918957114219665527e-01,9.997366666793823242e-01,5.652308464050292969e-02
9.632543921470642090e-01,9.976810216903686523e-01,4.899954795837402344e-02
5.061379671096801758e-01,9.998795390129089355e-01,5.015921592712402344e-02
4.663132429122924805e-01,9.994246959686279297e-01,5.551695823669433594e-02
9.994972348213195801e-01,8.040509223937988281e-01,5.299973487854003906e-02
9.990087747573852539e-01,9.967602491378784180e-01,5.151033401489257812e-02
9.377259016036987305e-01,9.874271750450134277e-01,4.951500892639160156e-02
9.994776248931884766e-01,9.518157839775085449e-01,4.999947547912597656e-02
9.866865277290344238e-01,9.991858005523681641e-01,4.951000213623046875e-02
6.085547804832458496e-01,9.453473091125488281e-01,4.910898208618164062e-02
9.980874061584472656e-01,9.978964924812316895e-01,4.899930953979492188e-02
9.999654889106750488e-01,9.462572336196899414e-01,5.127954483032226562e-02
9.987692832946777344e-01,9.937243461608886719e-01,5.151653289794921875e-02
9.995319247245788574e-01,9.816119074821472168e-01,4.999995231628417969e-02
9.898846149444580078e-01,9.945094585418701172e-01,4.950928688049316406e-02
9.908291697502136230e-01,9.960966706275939941e-01,5.451726913452148438e-02
8.651002645492553711e-01,1.000000000000000000e+00,5.099964141845703125e-02
9.990483522415161133e-01,9.962958693504333496e-01,4.850864410400390625e-02
9.956646561622619629e-01,9.629734754562377930e-01,5.051159858703613281e-02
9.993165135383605957e-01,9.873054623603820801e-01,5.000019073486328125e-02
9.762740731239318848e-01,9.997084736824035645e-01,5.351543426513671875e-02
9.999344944953918457e-01,9.961495995521545410e-01,5.151748657226562500e-02
9.740975499153137207e-01,9.898571968078613281e-01,5.099987983703613281e-02
9.656715393066406250e-01,9.996436834335327148e-01,4.951381683349609375e-02
9.968588352203369141e-01,9.999661445617675781e-01,5.110645294189453125e-02
9.968432784080505371e-01,9.999594092369079590e-01,5.200076103210449219e-02
9.993386268615722656e-01,9.692764878273010254e-01,4.951047897338867188e-02
9.033545851707458496e-01,9.974897503852844238e-01,4.951429367065429688e-02
9.930076003074645996e-01,9.993764758110046387e-01,4.900050163269042969e-02
9.887205362319946289e-01,9.970784783363342285e-01,4.851841926574707031e-02
7.602925300598144531e-01,9.995293617248535156e-01,5.351066589355468750e-02
9.397988319396972656e-01,9.963926672935485840e-01,4.900074005126953125e-02
9.830701947212219238e-01,9.913557171821594238e-01,4.951930046081542969e-02
