precision,recall,f1,filename,time_taken,spatial_radius,range_radius,min_density
0.9801123021949976,0.9528734491315136,0.9663009562154,OriginalImages\9730\20130711_112705.jpg,0.1290357112884521,4,14,450
0.9954144375738206,0.1422034739454094,0.2488557706504086,OriginalImages\9730\20130711_112705.jpg,0.2440311908721923,6,2,150
0.9957322987390884,0.1528436724565756,0.2650088198597427,OriginalImages\9730\20130711_112705.jpg,0.2445623874664306,6,2,250
0.9961224369896012,0.168287841191067,0.2879316639919844,OriginalImages\9730\20130711_112705.jpg,0.2500300407409668,6,2,350
0.9961224369896012,0.168287841191067,0.2879316639919844,OriginalImages\9730\20130711_112705.jpg,0.2415573596954345,6,2,450
0.9978343693603368,0.2469578163771712,0.3959263237458726,OriginalImages\9730\20130711_112705.jpg,0.3845551013946533,6,4,150
0.997906976744186,0.2555434243176178,0.4068905570920584,OriginalImages\9730\20130711_112705.jpg,0.3855500221252441,6,4,250
0.997906976744186,0.2555434243176178,0.4068905570920584,OriginalImages\9730\20130711_112705.jpg,0.3860578536987304,6,4,350
0.997906976744186,0.2555434243176178,0.4068905570920584,OriginalImages\9730\20130711_112705.jpg,0.3890602588653564,6,4,450
0.9971241642102237,0.2753151364764268,0.4314915064401717,OriginalImages\9730\20130711_112705.jpg,0.430574893951416,6,6,150
0.9971241642102237,0.2753151364764268,0.4314915064401717,OriginalImages\9730\20130711_112705.jpg,0.4310719966888428,6,6,250
0.9614147909967846,0.2967741935483871,0.4535456958665149,OriginalImages\9730\20130711_112705.jpg,0.4276216030120849,6,6,350
0.9614147909967846,0.2967741935483871,0.4535456958665149,OriginalImages\9730\20130711_112705.jpg,0.425586462020874,6,6,450
0.9928300497735384,0.6157320099255583,0.7600791506619372,OriginalImages\9730\20130711_112705.jpg,0.4290249347686767,6,8,150
0.9764370710822892,0.6157320099255583,0.7552257703217637,OriginalImages\9730\20130711_112705.jpg,0.4279866218566894,6,8,250
0.9760268696268448,0.6287841191066997,0.764837977495533,OriginalImages\9730\20130711_112705.jpg,0.4500131607055664,6,8,350
0.9760268696268448,0.6287841191066997,0.764837977495533,OriginalImages\9730\20130711_112705.jpg,0.4341013431549072,6,8,450
0.9915971756286144,0.9241488833746898,0.956685692561406,OriginalImages\9730\20130711_112705.jpg,0.4255669116973877,6,10,150
0.9808379070232917,0.9241488833746898,0.9516499128666116,OriginalImages\9730\20130711_112705.jpg,0.4220931529998779,6,10,250
0.9808379070232917,0.9241488833746898,0.9516499128666116,OriginalImages\9730\20130711_112705.jpg,0.4270582199096679,6,10,350
0.9808379070232917,0.9241488833746898,0.9516499128666116,OriginalImages\9730\20130711_112705.jpg,0.4300410747528076,6,10,450
0.991184971098266,0.9531116625310174,0.9717755401507868,OriginalImages\9730\20130711_112705.jpg,0.3793857097625732,6,12,150
0.980657679738562,0.9531116625310174,0.9666884783812352,OriginalImages\9730\20130711_112705.jpg,0.4261877536773681,6,12,250
0.980657679738562,0.9531116625310174,0.9666884783812352,OriginalImages\9730\20130711_112705.jpg,0.3900601863861084,6,12,350
0.980657679738562,0.9531116625310174,0.9666884783812352,OriginalImages\9730\20130711_112705.jpg,0.3871541023254394,6,12,450
0.99062219516976,0.9530719602977668,0.97148436116774,OriginalImages\9730\20130711_112705.jpg,0.3305304050445556,6,14,150
0.980016533817781,0.9530818858560794,0.9663615641243692,OriginalImages\9730\20130711_112705.jpg,0.3310055732727051,6,14,250
0.980016533817781,0.9530818858560794,0.9663615641243692,OriginalImages\9730\20130711_112705.jpg,0.3355395793914795,6,14,350
0.980016533817781,0.9530818858560794,0.9663615641243692,OriginalImages\9730\20130711_112705.jpg,0.337052583694458,6,14,450
0.989868094054674,0.1541836228287841,0.2668086531607739,OriginalImages\9730\20130711_112705.jpg,0.3809607028961181,8,2,150
0.9901450353291188,0.158560794044665,0.2733479347044933,OriginalImages\9730\20130711_112705.jpg,0.3850748538970947,8,2,250
0.9901450353291188,0.158560794044665,0.2733479347044933,OriginalImages\9730\20130711_112705.jpg,0.3807563781738281,8,2,350
0.9909597452808732,0.1729925558312655,0.2945630313170748,OriginalImages\9730\20130711_112705.jpg,0.3820924758911133,8,2,450
0.9889777777777776,0.1656476426799007,0.2837662061636556,OriginalImages\9730\20130711_112705.jpg,0.7096495628356934,8,4,150
0.9889777777777776,0.1656476426799007,0.2837662061636556,OriginalImages\9730\20130711_112705.jpg,0.7126555442810059,8,4,250
0.9889777777777776,0.1656476426799007,0.2837662061636556,OriginalImages\9730\20130711_112705.jpg,0.7146186828613281,8,4,350
0.9461140388358732,0.1977965260545905,0.327190037188149,OriginalImages\9730\20130711_112705.jpg,0.7251684665679932,8,4,450
0.9992140527370612,0.2523771712158809,0.402973129313692,OriginalImages\9730\20130711_112705.jpg,0.8795864582061768,8,6,150
0.9992841035186312,0.277091811414392,0.4338744395315766,OriginalImages\9730\20130711_112705.jpg,1.0047016143798828,8,6,250
0.9973010829831572,0.2897468982630273,0.4490351558594381,OriginalImages\9730\20130711_112705.jpg,0.9211902618408204,8,6,350
0.9973010829831572,0.2897468982630273,0.4490351558594381,OriginalImages\9730\20130711_112705.jpg,0.9006202220916748,8,6,450
0.9973527795814396,0.5945806451612903,0.7450143956023456,OriginalImages\9730\20130711_112705.jpg,0.8975956439971924,8,8,150
0.979164990748934,0.6040694789081886,0.7471839415610325,OriginalImages\9730\20130711_112705.jpg,0.9181642532348632,8,8,250
0.9787029447001704,0.6162282878411911,0.7562764182086171,OriginalImages\9730\20130711_112705.jpg,0.9086263179779052,8,8,350
0.978626799557032,0.613985111662531,0.7545620883142229,OriginalImages\9730\20130711_112705.jpg,0.8923313617706299,8,8,450
0.9934848463890004,0.7128734491315136,0.8301058118502337,OriginalImages\9730\20130711_112705.jpg,0.8836421966552734,8,10,150
0.9795957336534002,0.7128734491315136,0.8252177310016775,OriginalImages\9730\20130711_112705.jpg,0.8986425399780273,8,10,250
0.9795957336534002,0.7128734491315136,0.8252177310016775,OriginalImages\9730\20130711_112705.jpg,0.8946201801300049,8,10,350
0.9795957336534002,0.7128734491315136,0.8252177310016775,OriginalImages\9730\20130711_112705.jpg,0.8885130882263184,8,10,450
0.9912003038743986,0.9324267990074442,0.9609156838476725,OriginalImages\9730\20130711_112705.jpg,0.8385136127471924,8,12,150
0.980441679886449,0.9324267990074442,0.9558316290711516,OriginalImages\9730\20130711_112705.jpg,0.8420865535736084,8,12,250
0.980441679886449,0.9324267990074442,0.9558316290711516,OriginalImages\9730\20130711_112705.jpg,0.8446316719055176,8,12,350
0.9808586049457116,0.9531414392059552,0.9668014074793736,OriginalImages\9730\20130711_112705.jpg,0.8391549587249756,8,12,450
0.9890509871818834,0.9979156327543424,0.9934635356195314,OriginalImages\9730\20130711_112705.jpg,0.7286050319671631,8,14,150
0.9789869325595436,0.9979156327543424,0.9883606621839488,OriginalImages\9730\20130711_112705.jpg,0.7276089191436768,8,14,250
0.9789869325595436,0.9979156327543424,0.9883606621839488,OriginalImages\9730\20130711_112705.jpg,0.7271418571472168,8,14,350
0.9789869325595436,0.9979156327543424,0.9883606621839488,OriginalImages\9730\20130711_112705.jpg,0.722069501876831,8,14,450
0.9952521846831348,0.1435632754342432,0.2509303193011979,OriginalImages\9730\20130711_112705.jpg,0.5145890712738037,10,2,150
0.995581171950048,0.154302729528536,0.2671937438233145,OriginalImages\9730\20130711_112705.jpg,0.518604040145874,10,2,250
0.995581171950048,0.154302729528536,0.2671937438233145,OriginalImages\9730\20130711_112705.jpg,0.5298018455505371,10,2,350
0.9960129434878076,0.1710868486352357,0.2920139594768584,OriginalImages\9730\20130711_112705.jpg,0.5185928344726562,10,2,450
0.9857318195765572,0.1913151364764268,0.3204382231679745,OriginalImages\9730\20130711_112705.jpg,1.1336255073547363,10,4,150
0.98643721744203,0.201409429280397,0.3345175196379851,OriginalImages\9730\20130711_112705.jpg,1.1696207523345947,10,4,250
0.9871889062356508,0.2133895781637717,0.3509238704622616,OriginalImages\9730\20130711_112705.jpg,1.1472392082214355,10,4,350
0.9871889062356508,0.2133895781637717,0.3509238704622616,OriginalImages\9730\20130711_112705.jpg,1.1516666412353516,10,4,450
0.9876495374630696,0.2024019851116625,0.3359555837458915,OriginalImages\9730\20130711_112705.jpg,1.4477102756500244,10,6,150
0.9876614893308172,0.2026004962779156,0.3362296877702463,OriginalImages\9730\20130711_112705.jpg,1.4603822231292725,10,6,250
0.9863369312747644,0.2149578163771712,0.3529871971444172,OriginalImages\9730\20130711_112705.jpg,1.4652116298675537,10,6,350
0.9863369312747644,0.2149578163771712,0.3529871971444172,OriginalImages\9730\20130711_112705.jpg,1.4472413063049316,10,6,450
0.999301810057426,0.5682481389578163,0.7245081972399566,OriginalImages\9730\20130711_112705.jpg,1.6248092651367188,10,8,150
0.9975955758595816,0.5765359801488834,0.730751811594203,OriginalImages\9730\20130711_112705.jpg,1.6065514087677002,10,8,250
0.9969896234506652,0.5884069478908188,0.7400490603017271,OriginalImages\9730\20130711_112705.jpg,1.6149671077728271,10,8,350
0.978725077048871,0.6177965260545906,0.757462913609093,OriginalImages\9730\20130711_112705.jpg,1.5921480655670166,10,8,450
0.9952434576533272,0.5877320099255583,0.7390341160832964,OriginalImages\9730\20130711_112705.jpg,1.6763646602630615,10,10,150
0.9780304018789144,0.5951861042183623,0.7400254223692168,OriginalImages\9730\20130711_112705.jpg,1.5873055458068848,10,10,250
0.9784841466336556,0.6080198511166253,0.7499984695907687,OriginalImages\9730\20130711_112705.jpg,1.590254306793213,10,10,350
0.9784841466336556,0.6080198511166253,0.7499984695907687,OriginalImages\9730\20130711_112705.jpg,1.5988497734069824,10,10,450
0.9947144242799106,0.7023424317617866,0.8233432429444926,OriginalImages\9730\20130711_112705.jpg,1.5080881118774414,10,12,150
0.9803815619934328,0.7023424317617866,0.818391575635962,OriginalImages\9730\20130711_112705.jpg,1.5016827583312988,10,12,250
0.9803815619934328,0.7023424317617866,0.818391575635962,OriginalImages\9730\20130711_112705.jpg,1.499337911605835,10,12,350
0.9803815619934328,0.7023424317617866,0.818391575635962,OriginalImages\9730\20130711_112705.jpg,1.5112614631652832,10,12,450
0.989166264870556,0.9977766749379652,0.993452813313766,OriginalImages\9730\20130711_112705.jpg,1.3411650657653809,10,14,150
0.9790984883902136,0.9977766749379652,0.9883493427456224,OriginalImages\9730\20130711_112705.jpg,1.3070693016052246,10,14,250
0.9790984883902136,0.9977766749379652,0.9883493427456224,OriginalImages\9730\20130711_112705.jpg,1.3231854438781738,10,14,350
0.9790984883902136,0.9977766749379652,0.9883493427456224,OriginalImages\9730\20130711_112705.jpg,1.3163304328918457,10,14,450
0.9898729515742956,0.213439205955335,0.3511602462563483,OriginalImages\9730\20130711_112705.jpg,0.6891868114471436,12,2,150
0.9898729515742956,0.213439205955335,0.3511602462563483,OriginalImages\9730\20130711_112705.jpg,0.6916189193725586,12,2,250
0.9898729515742956,0.213439205955335,0.3511602462563483,OriginalImages\9730\20130711_112705.jpg,0.6886203289031982,12,2,350
0.9898729515742956,0.213439205955335,0.3511602462563483,OriginalImages\9730\20130711_112705.jpg,0.6866402626037598,12,2,450
0.988167595756159,0.2727146401985111,0.4274590642137607,OriginalImages\9730\20130711_112705.jpg,1.6420979499816897,12,4,150
0.9885025336362048,0.2807543424317618,0.4373052989603061,OriginalImages\9730\20130711_112705.jpg,1.6337909698486328,12,4,250
0.9885025336362048,0.2807543424317618,0.4373052989603061,OriginalImages\9730\20130711_112705.jpg,1.651442289352417,12,4,350
0.9872948128693368,0.2984913151364764,0.4583949394101059,OriginalImages\9730\20130711_112705.jpg,1.6542961597442627,12,4,450
0.9891911206395998,0.2198213399503722,0.359707322619154,OriginalImages\9730\20130711_112705.jpg,2.313868284225464,12,6,150
0.9891911206395998,0.2198213399503722,0.359707322619154,OriginalImages\9730\20130711_112705.jpg,2.34199857711792,12,6,250
0.9891911206395998,0.2198213399503722,0.359707322619154,OriginalImages\9730\20130711_112705.jpg,2.301983594894409,12,6,350
0.9889128144041784,0.21424317617866,0.3521867887124011,OriginalImages\9730\20130711_112705.jpg,2.306328773498535,12,6,450
0.998407319552694,0.2924367245657568,0.4523721787194841,OriginalImages\9730\20130711_112705.jpg,2.5071728229522705,12,8,150
0.9974804656354648,0.3104317617866005,0.473502138450475,OriginalImages\9730\20130711_112705.jpg,2.5304744243621826,12,8,250
0.9974804656354648,0.3104317617866005,0.473502138450475,OriginalImages\9730\20130711_112705.jpg,2.516995668411255,12,8,350
0.9974804656354648,0.3104317617866005,0.473502138450475,OriginalImages\9730\20130711_112705.jpg,2.517367362976074,12,8,450
0.998327155836914,0.3020942928039702,0.4638326081821437,OriginalImages\9730\20130711_112705.jpg,2.686898708343506,12,10,150
0.9976294208098412,0.3091017369727047,0.4719700528924116,OriginalImages\9730\20130711_112705.jpg,2.678483963012696,12,10,250
0.9977326347397126,0.3232059553349876,0.4882484799868053,OriginalImages\9730\20130711_112705.jpg,2.6624467372894287,12,10,350
0.9977326347397126,0.3232059553349876,0.4882484799868053,OriginalImages\9730\20130711_112705.jpg,2.6816678047180176,12,10,450
0.9899174075023162,0.9969131513647642,0.9934029632267124,OriginalImages\9730\20130711_112705.jpg,2.602234125137329,12,12,150
0.9798735634426644,0.9969131513647642,0.9883199181311868,OriginalImages\9730\20130711_112705.jpg,2.6010966300964355,12,12,250
0.9798735634426644,0.9969131513647642,0.9883199181311868,OriginalImages\9730\20130711_112705.jpg,2.594454765319824,12,12,350
0.9798735634426644,0.9969131513647642,0.9883199181311868,OriginalImages\9730\20130711_112705.jpg,2.5994462966918945,12,12,450
0.9950617283950616,0.616,0.7609367336929868,OriginalImages\9730\20130711_112705.jpg,2.2707624435424805,12,14,150
0.978664353859497,0.616,0.756092955258429,OriginalImages\9730\20130711_112705.jpg,2.255419969558716,12,14,250
0.978664353859497,0.616,0.756092955258429,OriginalImages\9730\20130711_112705.jpg,2.2686688899993896,12,14,350
0.978664353859497,0.616,0.756092955258429,OriginalImages\9730\20130711_112705.jpg,2.293522357940674,12,14,450
0.9966483121857792,0.1239602977667493,0.2204959348875804,OriginalImages\9730\20130711_112705.jpg,0.8619327545166016,14,2,150
0.9966483121857792,0.1239602977667493,0.2204959348875804,OriginalImages\9730\20130711_112705.jpg,0.8555123805999756,14,2,250
0.9969602663385684,0.1367245657568238,0.24047064163328,OriginalImages\9730\20130711_112705.jpg,0.8591430187225342,14,2,350
0.9969602663385684,0.1367245657568238,0.24047064163328,OriginalImages\9730\20130711_112705.jpg,0.8879036903381348,14,2,450
0.9813604713444029,0.1818560794044665,0.3068497739072182,OriginalImages\9730\20130711_112705.jpg,2.173080921173096,14,4,150
0.9822648048109264,0.1913052109181141,0.320240587512046,OriginalImages\9730\20130711_112705.jpg,2.1776201725006104,14,4,250
0.9822648048109264,0.1913052109181141,0.320240587512046,OriginalImages\9730\20130711_112705.jpg,2.1468770503997803,14,4,350
0.9679661941112324,0.2114441687344913,0.3470731031786116,OriginalImages\9730\20130711_112705.jpg,2.180856704711914,14,4,450
0.9909684110453308,0.2276129032258064,0.3701963823037993,OriginalImages\9730\20130711_112705.jpg,2.9322614669799805,14,6,150
0.9909684110453308,0.2276129032258064,0.3701963823037993,OriginalImages\9730\20130711_112705.jpg,3.0947794914245605,14,6,250
0.9909684110453308,0.2276129032258064,0.3701963823037993,OriginalImages\9730\20130711_112705.jpg,2.93460464477539,14,6,350
0.9909684110453308,0.2276129032258064,0.3701963823037993,OriginalImages\9730\20130711_112705.jpg,2.96650767326355,14,6,450
0.997045101088647,0.3181637717121588,0.482392776523702,OriginalImages\9730\20130711_112705.jpg,3.4658188819885254,14,8,150
0.9965056213916744,0.3255086848635236,0.4907227293131827,OriginalImages\9730\20130711_112705.jpg,3.532970428466797,14,8,250
0.9965056213916744,0.3255086848635236,0.4907227293131827,OriginalImages\9730\20130711_112705.jpg,3.55228853225708,14,8,350
0.9965056213916744,0.3255086848635236,0.4907227293131827,OriginalImages\9730\20130711_112705.jpg,3.5568835735321045,14,8,450
0.0019756544355317,0.003136476426799,0.0024242703214843,OriginalImages\9730\20130711_112705.jpg,3.953691482543945,14,10,150
0.0019756544355317,0.003136476426799,0.0024242703214843,OriginalImages\9730\20130711_112705.jpg,3.942931652069092,14,10,250
0.0019265238437808,0.003136476426799,0.0023869232860984,OriginalImages\9730\20130711_112705.jpg,3.9589881896972656,14,10,350
0.0019265238437808,0.003136476426799,0.0023869232860984,OriginalImages\9730\20130711_112705.jpg,3.9380836486816406,14,10,450
0.9949009513879838,0.6061637717121588,0.7533398300171464,OriginalImages\9730\20130711_112705.jpg,3.820580959320069,14,12,150
0.9783256439830834,0.6061637717121588,0.7485383700834691,OriginalImages\9730\20130711_112705.jpg,3.798096656799317,14,12,250
0.9783256439830834,0.6061637717121588,0.7485383700834691,OriginalImages\9730\20130711_112705.jpg,3.8006105422973633,14,12,350
0.9783256439830834,0.6061637717121588,0.7485383700834691,OriginalImages\9730\20130711_112705.jpg,3.8132283687591553,14,12,450
0.995030424300077,0.6021637717121588,0.7502798028703757,OriginalImages\9730\20130711_112705.jpg,3.487843036651612,14,14,150
0.9782636738906088,0.6021637717121588,0.7454628116437093,OriginalImages\9730\20130711_112705.jpg,3.4889883995056152,14,14,250
0.9782636738906088,0.6021637717121588,0.7454628116437093,OriginalImages\9730\20130711_112705.jpg,3.497114658355713,14,14,350
0.9782636738906088,0.6021637717121588,0.7454628116437093,OriginalImages\9730\20130711_112705.jpg,3.473464012145996,14,14,450
0.9724639058419388,0.998401008900147,0.9852617878061176,OriginalImages\623\20130616_001151.jpg,0.0609965324401855,2,2,150
0.9684078259284704,0.998401008900147,0.9831757243637076,OriginalImages\623\20130616_001151.jpg,0.0595128536224365,2,2,250
0.9684078259284704,0.998401008900147,0.9831757243637076,OriginalImages\623\20130616_001151.jpg,0.0605144500732421,2,2,350
0.9684078259284704,0.998401008900147,0.9831757243637076,OriginalImages\623\20130616_001151.jpg,0.0580055713653564,2,2,450
0.9667923974000492,0.9989032908501574,0.9825855681572798,OriginalImages\623\20130616_001151.jpg,0.0449991226196289,2,4,150
0.9667923974000492,0.9989032908501574,0.9825855681572798,OriginalImages\623\20130616_001151.jpg,0.0455050468444824,2,4,250
0.9664374977056884,0.9989032908501574,0.9824022403448652,OriginalImages\623\20130616_001151.jpg,0.0439991950988769,2,4,350
0.9667923974000492,0.9989032908501574,0.9825855681572798,OriginalImages\623\20130616_001151.jpg,0.0453248023986816,2,4,450
0.9477619229589468,0.9992790989278628,0.9728389589396262,OriginalImages\623\20130616_001151.jpg,0.040001630783081,2,6,150
0.9477619229589468,0.9992790989278628,0.9728389589396262,OriginalImages\623\20130616_001151.jpg,0.0405206680297851,2,6,250
0.9477619229589468,0.9992790989278628,0.9728389589396262,OriginalImages\623\20130616_001151.jpg,0.0470106601715087,2,6,350
0.9477619229589468,0.9992790989278628,0.9728389589396262,OriginalImages\623\20130616_001151.jpg,0.0419995784759521,2,6,450
0.9477274362849416,0.9993369155552022,0.9728481876512636,OriginalImages\623\20130616_001151.jpg,0.038517951965332,2,8,150
0.9477274362849416,0.9993369155552022,0.9728481876512636,OriginalImages\623\20130616_001151.jpg,0.0409984588623046,2,8,250
0.9406469650871504,0.9993369155552022,0.9691041725617858,OriginalImages\623\20130616_001151.jpg,0.0395131111145019,2,8,350
0.9477274362849416,0.9993369155552022,0.9728481876512636,OriginalImages\623\20130616_001151.jpg,0.0380005836486816,2,8,450
0.9458452888650252,0.9993893118737284,0.9718803809256072,OriginalImages\623\20130616_001151.jpg,0.0370852947235107,2,10,150
0.9458452888650252,0.9993893118737284,0.9718803809256072,OriginalImages\623\20130616_001151.jpg,0.0359971523284912,2,10,250
0.9402185922387856,0.999396538952146,0.9689048016087104,OriginalImages\623\20130616_001151.jpg,0.0365269184112548,2,10,350
0.9402185922387856,0.999396538952146,0.9689048016087104,OriginalImages\623\20130616_001151.jpg,0.0369994640350341,2,10,450
0.9470173390017104,0.9993495629424328,0.9724799192638808,OriginalImages\623\20130616_001151.jpg,0.0355303287506103,2,12,150
0.9470173390017104,0.9993495629424328,0.9724799192638808,OriginalImages\623\20130616_001151.jpg,0.0360007286071777,2,12,250
0.9470173390017104,0.9993495629424328,0.9724799192638808,OriginalImages\623\20130616_001151.jpg,0.0335199832916259,2,12,350
0.9470173390017104,0.9993495629424328,0.9724799192638808,OriginalImages\623\20130616_001151.jpg,0.0380001068115234,2,12,450
0.930607683478132,0.9990135037960228,0.963598087191713,OriginalImages\623\20130616_001151.jpg,0.0315103530883789,2,14,150
0.930607683478132,0.9990135037960228,0.963598087191713,OriginalImages\623\20130616_001151.jpg,0.0339975357055664,2,14,250
0.930607683478132,0.9990135037960228,0.963598087191713,OriginalImages\623\20130616_001151.jpg,0.0345239639282226,2,14,350
0.930607683478132,0.9990135037960228,0.963598087191713,OriginalImages\623\20130616_001151.jpg,0.0340011119842529,2,14,450
