image_path,precision,recall
OriginalImages\10066\20130121_062725.jpg,0.593178551815197,0.9975960436249304
OriginalImages\10066\20130121_104633.jpg,0.5701642448441938,0.9980087118855008
OriginalImages\10066\20130121_112729.jpg,0.5176826699642609,0.998152818262208
OriginalImages\10066\20130121_151637.jpg,0.5179844618601568,0.9979170078275964
OriginalImages\10066\20130121_154628.jpg,0.5214835194918966,0.9981986702911604
OriginalImages\10066\20130122_081639.jpg,0.8895359704665997,0.9975108898568762
OriginalImages\10066\20130122_121632.jpg,0.5826639611011142,0.996862411161694
OriginalImages\10066\20130122_124640.jpg,0.6088166051793259,0.9977270494219368
OriginalImages\10066\20130122_132727.jpg,0.6308166856433082,0.99798906101595
OriginalImages\10066\20130122_135732.jpg,0.6688652211500064,0.99838862869682
OriginalImages\10066\20130123_065734.jpg,0.9987904163759014,0.9843972095765238
OriginalImages\10066\20130123_082727.jpg,0.894250209867931,0.990836144499394
OriginalImages\10066\20130123_085731.jpg,0.9367588932806324,0.9562899158287754
OriginalImages\10066\20130123_112728.jpg,0.6026359978455786,0.996744505944388
OriginalImages\10066\20130123_145729.jpg,0.6676512469635985,0.992002096092752
OriginalImages\10066\20130124_064631.jpg,0.9997102897826448,0.9041299577506304
OriginalImages\10066\20130124_071634.jpg,0.9964695498676082,0.9096191006452036
OriginalImages\10066\20130124_082730.jpg,0.9973862332566176,0.9623161824910752
OriginalImages\10066\20130124_091640.jpg,0.5683303283899409,0.714413912815642
OriginalImages\10066\20130124_161634.jpg,0.7013244723171246,0.9815740346510332
OriginalImages\10066\20130125_072729.jpg,0.6522190523177245,0.9958340156551928
OriginalImages\10066\20130125_075724.jpg,0.5352847694253869,0.9950479808731536
OriginalImages\10066\20130125_112729.jpg,0.6141796597011063,0.9949497265253988
OriginalImages\10066\20130125_115727.jpg,0.8433609209949321,0.9952117381194118
OriginalImages\10066\20130125_145730.jpg,0.9984988460292163,0.989028264500704
OriginalImages\10066\20130126_072731.jpg,0.6483935897107864,0.9959519208724986
OriginalImages\10066\20130126_082734.jpg,0.5410096547792939,0.9947008155110864
OriginalImages\10066\20130126_084639.jpg,0.638156904710151,1.0
OriginalImages\10066\20130126_105728.jpg,0.6054671774042467,0.9949824779746504
OriginalImages\10066\20130126_154630.jpg,0.9988761445145936,0.9897160449349884
