precision,recall,time_taken
9.958106875419616699e-01,9.961647987365722656e-01,5.319833755493164062e-02
9.993685483932495117e-01,9.943937063217163086e-01,5.352044105529785156e-02
9.769738316535949707e-01,9.997206330299377441e-01,5.399680137634277344e-02
9.945207238197326660e-01,9.735279083251953125e-01,5.652022361755371094e-02
9.725233316421508789e-01,9.998441338539123535e-01,5.752253532409667969e-02
9.986048936843872070e-01,9.665269255638122559e-01,6.101226806640625000e-02
9.989836812019348145e-01,9.986284375190734863e-01,5.699777603149414062e-02
9.975521564483642578e-01,9.935425519943237305e-01,5.453205108642578125e-02
9.996873140335083008e-01,9.831535816192626953e-01,5.400180816650390625e-02
9.863395690917968750e-01,9.994013309478759766e-01,5.599713325500488281e-02
9.590473771095275879e-01,9.999682307243347168e-01,5.551624298095703125e-02
8.563226461410522461e-01,9.973672032356262207e-01,5.498695373535156250e-02
9.848693013191223145e-01,9.994493126869201660e-01,6.499743461608886719e-02
9.294720888137817383e-01,9.464598298072814941e-01,6.451869010925292969e-02
9.934260845184326172e-01,1.000000000000000000e+00,5.352210998535156250e-02
9.633108377456665039e-01,9.971982240676879883e-01,5.999922752380371094e-02
9.954996705055236816e-01,9.991618394851684570e-01,6.199526786804199219e-02
8.689849376678466797e-01,9.994997382164001465e-01,5.452013015747070312e-02
9.992803931236267090e-01,9.944753050804138184e-01,5.551910400390625000e-02
9.966275095939636230e-01,9.977151155471801758e-01,5.999732017517089844e-02
9.926296472549438477e-01,9.741444587707519531e-01,5.651664733886718750e-02
8.143514990806579590e-01,9.940930604934692383e-01,5.105066299438476562e-02
9.804345965385437012e-01,9.999598264694213867e-01,5.199551582336425781e-02
9.932879805564880371e-01,9.992083907127380371e-01,5.751729011535644531e-02
9.929662346839904785e-01,9.994115829467773438e-01,5.152821540832519531e-02
9.966492652893066406e-01,9.930154681205749512e-01,5.100154876708984375e-02
9.311603307723999023e-01,9.944178462028503418e-01,5.240392684936523438e-02
9.936939477920532227e-01,9.866673946380615234e-01,5.252671241760253906e-02
9.976487159729003906e-01,9.968311190605163574e-01,5.499601364135742188e-02
9.940632581710815430e-01,9.863981604576110840e-01,5.152082443237304688e-02
9.999672174453735352e-01,9.951053857803344727e-01,5.251860618591308594e-02
9.851404428482055664e-01,9.985268712043762207e-01,5.199646949768066406e-02
5.277264714241027832e-01,9.994621276855468750e-01,5.451083183288574219e-02
9.866024851799011230e-01,9.926807284355163574e-01,5.652165412902832031e-02
9.458109736442565918e-01,9.972879290580749512e-01,5.199456214904785156e-02
9.996552467346191406e-01,9.841108322143554688e-01,5.751872062683105469e-02
9.952586293220520020e-01,9.845781922340393066e-01,5.851864814758300781e-02
9.962595105171203613e-01,9.831016659736633301e-01,5.600285530090332031e-02
9.974838495254516602e-01,9.986760616302490234e-01,5.399560928344726562e-02
9.990198612213134766e-01,9.852109551429748535e-01,6.051945686340332031e-02
9.973683953285217285e-01,9.696539044380187988e-01,5.352044105529785156e-02
9.970527291297912598e-01,9.970286488533020020e-01,5.292296409606933594e-02
9.654036760330200195e-01,9.966472387313842773e-01,5.051207542419433594e-02
9.992811679840087891e-01,9.955325126647949219e-01,5.351114273071289062e-02
9.781569242477416992e-01,9.717154502868652344e-01,5.000400543212890625e-02
9.981430768966674805e-01,9.917195439338684082e-01,4.951858520507812500e-02
9.768745899200439453e-01,9.873151183128356934e-01,5.200886726379394531e-02
9.147318601608276367e-01,9.681462049484252930e-01,5.299949645996093750e-02
8.823502063751220703e-01,9.964716434478759766e-01,5.553054809570312500e-02
9.988956451416015625e-01,9.979037642478942871e-01,5.000495910644531250e-02
9.857159256935119629e-01,9.870234727859497070e-01,5.400395393371582031e-02
9.961926341056823730e-01,9.984979033470153809e-01,4.951691627502441406e-02
7.958319783210754395e-01,9.861471056938171387e-01,5.100107192993164062e-02
9.924903512001037598e-01,9.846798777580261230e-01,5.052137374877929688e-02
1.000000000000000000e+00,9.176319837570190430e-01,5.152130126953125000e-02
9.321606755256652832e-01,9.982216954231262207e-01,5.200099945068359375e-02
9.963819980621337891e-01,9.946371912956237793e-01,5.150866508483886719e-02
9.969679117202758789e-01,9.976095557212829590e-01,5.051970481872558594e-02
9.850406646728515625e-01,9.973128437995910645e-01,5.399823188781738281e-02
9.450111389160156250e-01,1.000000000000000000e+00,5.052852630615234375e-02
9.995922446250915527e-01,9.916885495185852051e-01,5.100464820861816406e-02
9.970282912254333496e-01,9.970029592514038086e-01,5.399894714355468750e-02
8.465990424156188965e-01,1.000000000000000000e+00,5.352067947387695312e-02
9.986287951469421387e-01,9.508118629455566406e-01,5.500340461730957031e-02
9.921596646308898926e-01,9.982531070709228516e-01,5.799818038940429688e-02
9.876906275749206543e-01,9.888715147972106934e-01,5.509901046752929688e-02
9.433171749114990234e-01,9.998831152915954590e-01,5.051708221435546875e-02
9.843328595161437988e-01,9.599886536598205566e-01,5.100226402282714844e-02
9.145076870918273926e-01,9.998831152915954590e-01,5.451941490173339844e-02
9.945651888847351074e-01,9.993142485618591309e-01,5.416417121887207031e-02
9.925925731658935547e-01,9.947945475578308105e-01,5.499863624572753906e-02
9.831481575965881348e-01,9.604524970054626465e-01,5.904960632324218750e-02
9.873584508895874023e-01,9.948700070381164551e-01,5.409288406372070312e-02
9.920213818550109863e-01,9.984341263771057129e-01,5.800175666809082031e-02
9.948387742042541504e-01,9.985407590866088867e-01,5.551362037658691406e-02
9.899712800979614258e-01,9.857497811317443848e-01,5.551624298095703125e-02
9.986485838890075684e-01,9.900503158569335938e-01,5.699825286865234375e-02
9.892631173133850098e-01,9.914466738700866699e-01,5.851650238037109375e-02
9.257419109344482422e-01,9.994971156120300293e-01,5.852627754211425781e-02
9.969867467880249023e-01,9.956071972846984863e-01,5.500721931457519531e-02
9.993898272514343262e-01,9.983744621276855469e-01,5.999994277954101562e-02
9.878311753273010254e-01,9.991858005523681641e-01,5.652046203613281250e-02
9.914579391479492188e-01,9.994544982910156250e-01,5.551886558532714844e-02
