precision,recall,time_taken
9.522870182991027832e-01,9.262312650680541992e-01,5.852437019348144531e-02
8.621674180030822754e-01,1.000000000000000000e+00,6.400728225708007812e-02
9.984844326972961426e-01,8.366605639457702637e-01,8.300638198852539062e-02
1.000000000000000000e+00,4.895561039447784424e-01,7.200026512145996094e-02
9.566202163696289062e-01,5.050123929977416992e-01,5.111789703369140625e-02
9.924297928810119629e-01,9.973477721214294434e-01,4.953956604003906250e-02
9.729406237602233887e-01,9.470408558845520020e-01,5.500316619873046875e-02
9.840545654296875000e-01,9.996351599693298340e-01,5.400013923645019531e-02
9.532379508018493652e-01,9.749001264572143555e-01,9.052062034606933594e-02
9.863939881324768066e-01,9.999780654907226562e-01,4.652571678161621094e-02
9.349075555801391602e-01,9.722247719764709473e-01,5.952858924865722656e-02
9.719221591949462891e-01,9.996886849403381348e-01,4.999971389770507812e-02
9.878493547439575195e-01,9.999780654907226562e-01,4.652094841003417969e-02
9.987275004386901855e-01,9.966981410980224609e-01,5.353713035583496094e-02
9.863848090171813965e-01,9.229627251625061035e-01,9.451603889465332031e-02
9.545139074325561523e-01,2.681862413883209229e-01,1.145246028900146484e-01
9.980956912040710449e-01,9.850909113883972168e-01,9.651446342468261719e-02
9.770551323890686035e-01,6.233478784561157227e-01,9.237217903137207031e-02
9.959391355514526367e-01,9.995955228805541992e-01,8.451843261718750000e-02
9.161667227745056152e-01,9.999318122863769531e-01,5.152583122253417969e-02
8.276936411857604980e-01,1.000000000000000000e+00,1.205167770385742188e-01
9.276037216186523438e-01,9.342619776725769043e-01,6.739711761474609375e-02
8.897637724876403809e-01,9.773566722869873047e-01,7.118344306945800781e-02
9.474916458129882812e-01,9.919467568397521973e-01,7.051563262939453125e-02
9.250016808509826660e-01,9.746434092521667480e-01,7.851314544677734375e-02
9.994016885757446289e-01,9.909614324569702148e-01,8.453941345214843750e-02
9.872945547103881836e-01,9.977052807807922363e-01,6.552124023437500000e-02
9.983859062194824219e-01,9.732815027236938477e-01,5.301570892333984375e-02
9.939839839935302734e-01,9.987554550170898438e-01,5.606484413146972656e-02
9.967069625854492188e-01,7.864160537719726562e-01,6.151962280273437500e-02
9.923117756843566895e-01,9.835863113403320312e-01,4.800653457641601562e-02
5.351490974426269531e-01,9.940408468246459961e-01,3.999638557434082031e-02
