,precision,recall,f1,filename,time_taken,spatial_radius,range_radius,min_density
7768,0.9887145774191942,0.9852307692307692,0.9869695990454647,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.056679725646972656,1,8,150
7769,0.9791695123616992,0.9961191066997519,0.9875715888291905,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.05392146110534668,1,8,250
7770,0.9791695123616992,0.9961191066997519,0.9875715888291905,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.053661346435546875,1,8,350
7771,0.9791695123616992,0.9961191066997519,0.9875715888291905,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.055083274841308594,1,8,450
7772,0.9894015832818202,0.9849627791563276,0.9871771915164538,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.041246652603149414,1,10,150
7773,0.9798338685589904,0.9963573200992556,0.9880265158785231,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.043572187423706055,1,10,250
7774,0.9798338685589904,0.9963573200992556,0.9880265158785231,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.042047739028930664,1,10,350
7775,0.9798338685589904,0.9963573200992556,0.9880265158785231,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04218602180480957,1,10,450
7776,0.9906916094086965,0.9803176178660049,0.9854773129786226,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.033371925354003906,1,12,150
7777,0.9813286974286444,0.9916923076923077,0.9864832842953337,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03350186347961426,1,12,250
7778,0.9813286974286444,0.9916923076923077,0.9864832842953337,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.0341489315032959,1,12,350
7779,0.9813286974286444,0.9916923076923077,0.9864832842953337,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03262472152709961,1,12,450
7780,0.9922489203853394,0.9783722084367246,0.9852617059238047,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.02568531036376953,1,14,150
7781,0.9817387109794155,0.9898362282878412,0.9857708408498944,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.02541041374206543,1,14,250
7782,0.9817387109794155,0.9898362282878412,0.9857708408498944,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.025484800338745117,1,14,350
7783,0.9817387109794155,0.9898362282878412,0.9857708408498944,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.026549577713012695,1,14,450
7784,0.9918183981911222,0.9926650124069479,0.9922415247090571,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04935503005981445,2,2,150
7785,0.981789981053727,0.9926749379652605,0.9872024558650064,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04963278770446777,2,2,250
7786,0.981789981053727,0.9926749379652605,0.9872024558650064,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.048364877700805664,2,2,350
7787,0.981789981053727,0.9926749379652605,0.9872024558650064,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.054694175720214844,2,2,450
7788,0.9923099001375706,0.9951563275434243,0.9937310755293896,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.0469357967376709,2,4,150
7789,0.9816538909610659,0.9952655086848635,0.9884128400124201,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04660320281982422,2,4,250
7790,0.9816538909610659,0.9952655086848635,0.9884128400124201,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.048828840255737305,2,4,350
7791,0.9816538909610659,0.9952655086848635,0.9884128400124201,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04674243927001953,2,4,450
7792,0.9902603483798464,0.9970521091811414,0.9936446231533549,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04391837120056152,2,6,150
7793,0.980526706231454,0.9970521091811414,0.98872036142088,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04610466957092285,2,6,250
7794,0.980526706231454,0.9970521091811414,0.98872036142088,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04267263412475586,2,6,350
7795,0.980526706231454,0.9970521091811414,0.98872036142088,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.0443575382232666,2,6,450
7796,0.9883073113694202,0.9983424317617866,0.9932995264735364,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04709577560424805,2,8,150
7797,0.9784528881884862,0.9983424317617866,0.9882976005659598,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04589581489562988,2,8,250
7798,0.9784528881884862,0.9983424317617866,0.9882976005659598,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.046135663986206055,2,8,350
7799,0.9784528881884862,0.9983424317617866,0.9882976005659598,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04770803451538086,2,8,450
7800,0.9878283403353096,0.9988684863523574,0.9933177380987633,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.042638540267944336,2,10,150
7801,0.9782266373763098,0.9988883374689826,0.9884495256055159,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.048249244689941406,2,10,250
7802,0.9782266373763098,0.9988883374689826,0.9884495256055159,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04160571098327637,2,10,350
7803,0.9782266373763098,0.9988883374689826,0.9884495256055159,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.04123258590698242,2,10,450
7804,0.9882034004852224,0.998590570719603,0.9933698329869322,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.037773847579956055,2,12,150
7805,0.9898666298658413,0.9967146401985112,0.9932788320301489,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.0372920036315918,2,12,250
7806,0.9785342605650926,0.998590570719603,0.98846068823226,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03856539726257324,2,12,350
7807,0.9785342605650926,0.998590570719603,0.98846068823226,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03822445869445801,2,12,450
7808,0.9893664155959238,0.9973697270471464,0.993351951165262,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.036295413970947266,2,14,150
7809,0.9796057634190567,0.997379652605459,0.988412810827825,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03411269187927246,2,14,250
7810,0.9796057634190567,0.997379652605459,0.988412810827825,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03368663787841797,2,14,350
7811,0.9796057634190567,0.997379652605459,0.988412810827825,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20131229_075707.jpg,0.03420734405517578,2,14,450
7812,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.014032125473022461,0,2,150
7813,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.010558605194091797,0,2,250
7814,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.012127399444580078,0,2,350
7815,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011220216751098633,0,2,450
7816,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.01202249526977539,0,4,150
7817,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.013269662857055664,0,4,250
7818,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.012588739395141602,0,4,350
7819,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011704444885253906,0,4,450
7820,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.012053489685058594,0,6,150
7821,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.010560035705566406,0,6,250
7822,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011026382446289062,0,6,350
7823,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.013703346252441406,0,6,450
7824,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011246681213378906,0,8,150
7825,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.01101827621459961,0,8,250
7826,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.014021158218383789,0,8,350
7827,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.012552499771118164,0,8,450
7828,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011548280715942383,0,10,150
7829,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.012017965316772461,0,10,250
7830,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.010036706924438477,0,10,350
7831,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.015558481216430664,0,10,450
7832,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011908769607543945,0,12,150
7833,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.01153707504272461,0,12,250
7834,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011749744415283203,0,12,350
7835,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011016607284545898,0,12,450
7836,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.01104426383972168,0,14,150
7837,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.010241985321044922,0,14,250
7838,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.01179647445678711,0,14,350
7839,0.9953044991803113,0.9790315596677301,0.9871009667375056,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.011017560958862305,0,14,450
7840,0.9930235684870455,0.992519447942226,0.9927714442176532,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03508806228637695,1,2,150
7841,0.9930235684870455,0.992519447942226,0.9927714442176532,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03168773651123047,1,2,250
7842,0.9930235684870455,0.992519447942226,0.9927714442176532,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.036179304122924805,1,2,350
7843,0.9930235684870455,0.992519447942226,0.9927714442176532,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03240966796875,1,2,450
7844,0.9929285892012939,0.9930719038826206,0.9930002413709873,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03302335739135742,1,4,150
7845,0.9929285892012939,0.9930719038826206,0.9930002413709873,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03072810173034668,1,4,250
7846,0.9929285892012939,0.9930719038826206,0.9930002413709873,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.04292488098144531,1,4,350
7847,0.9929285892012939,0.9930719038826206,0.9930002413709873,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.02938222885131836,1,4,450
7848,0.9919056118770727,0.9929225914662977,0.992413841133397,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.0321660041809082,1,6,150
7849,0.9886746462684792,0.9932361475405757,0.9909501476032166,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03011488914489746,1,6,250
7850,0.9886746462684792,0.9932361475405757,0.9909501476032166,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.030512571334838867,1,6,350
7851,0.9886746462684792,0.9932361475405757,0.9909501476032166,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.0321352481842041,1,6,450
7852,0.9832013864271929,0.9939229846556606,0.9885331148693299,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.05532670021057129,1,8,150
7853,0.9809313028566403,0.9992882774821945,0.9900247040201972,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.05584073066711426,1,8,250
7854,0.9809313028566403,0.9992882774821945,0.9900247040201972,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.05543875694274902,1,8,350
7855,0.9809313028566403,0.9992882774821945,0.9900247040201972,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.05252218246459961,1,8,450
7856,0.9894310838222676,0.9929176143857537,0.9911712830704261,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.038755178451538086,1,10,150
7857,0.9874226530079796,0.9983426321788166,0.9928526174071435,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03932809829711914,1,10,250
7858,0.9874226530079796,0.9983426321788166,0.9928526174071435,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.039426565170288086,1,10,350
7859,0.9874226530079796,0.9983426321788166,0.9928526174071435,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03914165496826172,1,10,450
7860,0.9907055806278455,0.9920615565321693,0.9913831049172256,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.02921891212463379,1,12,150
7861,0.9907055806278455,0.9920615565321693,0.9913831049172256,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\8438\20130524_184640.jpg,0.03499197959899902,1,12,250
