,precision,recall,f1,filename,time_taken,spatial_radius,range_radius,min_density
0,0.9973659327299743,0.2931414392059553,0.4531075006520304,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06851577758789062,2,2,150
1,0.9952131444466007,0.30540942928039705,0.46738767202357456,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06951236724853516,2,2,250
2,0.9954337899543378,0.3202382133995037,0.4845826887550502,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.072509765625,2,2,350
3,0.9954337899543378,0.3202382133995037,0.4845826887550502,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06900382041931152,2,2,450
4,0.993762767853262,0.9077320099255584,0.9488012117565282,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06502437591552734,2,4,150
5,0.9822356832925205,0.9077320099255584,0.9435153566012235,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06350493431091309,2,4,250
6,0.9822356832925205,0.9077320099255584,0.9435153566012235,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06600618362426758,2,4,350
7,0.9822356832925205,0.9077320099255584,0.9435153566012235,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.06499552726745605,2,4,450
8,0.9935896049985947,0.912287841191067,0.951204619778946,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.056516408920288086,2,6,150
9,0.9821863646078222,0.912287841191067,0.9459476148819018,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05600309371948242,2,6,250
10,0.9821863646078222,0.912287841191067,0.9459476148819018,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.056998252868652344,2,6,350
11,0.9821863646078222,0.912287841191067,0.9459476148819018,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05613112449645996,2,6,450
12,0.9930572106566635,0.951196029776675,0.971675969440262,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.04999709129333496,2,8,150
13,0.982056852417355,0.9512158808933002,0.9663903678606003,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05612993240356445,2,8,250
14,0.982056852417355,0.9512158808933002,0.9663903678606003,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05351686477661133,2,8,350
15,0.982056852417355,0.9512158808933002,0.9663903678606003,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05299806594848633,2,8,450
16,0.9916988856038208,0.9521687344913151,0.9715318709363797,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.048514604568481445,2,10,150
17,0.9811203043660575,0.9521687344913151,0.9664277403073637,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05000472068786621,2,10,250
18,0.9811203043660575,0.9521687344913151,0.9664277403073637,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.05152082443237305,2,10,350
19,0.9811203043660575,0.9521687344913151,0.9664277403073637,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.049007415771484375,2,10,450
20,0.9910182422596864,0.9527841191066998,0.971525152697444,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.04451560974121094,2,12,150
21,0.9805011082397883,0.9527940446650124,0.9664490342456444,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.04400825500488281,2,12,250
22,0.9805011082397883,0.9527940446650124,0.9664490342456444,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.045508623123168945,2,12,350
23,0.9805011082397883,0.9527940446650124,0.9664490342456444,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.0429995059967041,2,12,450
24,0.9911219058446592,0.9518213399503722,0.9710741500215184,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.0425114631652832,2,14,150
25,0.9805920548085281,0.9518312655086849,0.9659976327784634,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.04301047325134277,2,14,250
26,0.9805920548085281,0.9518312655086849,0.9659976327784634,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.04151201248168945,2,14,350
27,0.9805920548085281,0.9518312655086849,0.9659976327784634,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.039003849029541016,2,14,450
28,0.9950267084177565,0.16085359801488833,0.2769380623221716,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\OriginalImages\9730\20130711_112705.jpg,0.14601922035217285,4,2,150
